authfull,inst_name,cntry,np6024,firstyr,lastyr,rank (ns),nc9624 (ns),h24 (ns),hm24 (ns),nps (ns),ncs (ns),cpsf (ns),ncsf (ns),npsfl (ns),ncsfl (ns),c (ns),npciting (ns),cprat (ns),np6024 cited9624 (ns),self%,rank,nc9624,h24,hm24,nps,ncs,cpsf,ncsf,npsfl,ncsfl,c,npciting,cprat,np6024 cited9624,np6024_rw,nc9624_to_rw,nc9624_rw,sm-subfield-1,sm-subfield-1-frac,sm-subfield-2,sm-subfield-2-frac,sm-field,sm-field-frac,rank sm-subfield-1,rank sm-subfield-1 (ns),sm-subfield-1 count,rank_percentile,field_type,sample_id,replicate
"Nguyen, Tuan V.",University of Technology Sydney,aus,438,1992,2025,18935,33612,94,33.9016583577997,12,60,70,3699,188,9596,3.991594078950421,26984,1.245627038244886,405,0.1068,18718,37633,98,35.24812300426436,12,77,70,4192,188,10600,4.034524739069179,28742,1.309338250643657,409,0,0,35,Endocrinology & Metabolism,0.2929061784897025,Anatomy & Morphology,0.1075514874141876,Clinical Medicine,0.6704805491990846,481,489,96207,0-20,journal_heavy,60,5
"Lai, Jihsheng",Virginia Polytechnic Institute and State University,usa,502,1985,2025,11566,26173,73,33.80833333333332,14,336,70,5353,329,12422,4.119129361632003,21290,1.229356505401597,466,0.0636,11912,27951,75,36.86388888888889,14,388,70,5654,329,13428,4.149917443321485,21957,1.272988113130209,478,0,0,6,Electrical & Electronic Engineering,0.9223107569721115,Energy,0.02390438247011952,Engineering,0.9442231075697212,31,32,125178,0-20,journal_heavy,61,5
"Newman, Roger H.",SCION,nzl,138,1970,2017,36098,5777,45,27.93571428571428,18,851,52,2212,104,4202,3.808565259211055,4458,1.295872588604756,129,0.0898,39407,6347,47,28.26904761904761,18,905,52,2397,104,4597,3.82730210342891,4681,1.355906857509079,131,0,0,1,Forestry,0.1304347826086956,Agronomy & Agriculture,0.1304347826086956,"Agriculture, Fisheries & Forestry",0.2753623188405797,30,24,34705,0-20,journal_heavy,62,5
"Adams, Ralph N.",University of Kansas,usa,186,1952,1997,43766,7428,40,22.13452380952381,14,992,22,1029,179,6756,3.750702105616053,5566,1.334531081566655,166,0.0132,53097,7527,40,22.13452380952381,14,992,22,1029,179,6837,3.737073110939944,5612,1.341233071988596,168,0,0,0,Neurology & Neurosurgery,0.2766990291262136,Analytical Chemistry,0.2135922330097087,Chemistry,0.4077669902912621,3578,3075,360881,0-20,journal_heavy,63,5
"Reese, Thomas S.",Vanderbilt University Medical Center,usa,270,1965,2025,45900,13406,54,27.96388888888888,3,89,19,1391,152,8587,3.735918685122017,10455,1.282257293161167,235,0.07519999999999999,50324,14496,56,30.28000184569951,3,90,19,1433,152,9058,3.754032223668082,10819,1.339865052222941,241,0,0,2,Neurology & Neurosurgery,0.3814814814814815,Developmental Biology,0.1925925925925926,Clinical Medicine,0.4703703703703704,3428,3191,360881,0-20,journal_heavy,64,5
"McClelland, David C.",Harvard University,usa,71,1956,2019,19521,7793,32,21.50952380952381,24,4029,49,6817,64,7342,3.982884003985232,6366,1.224159597863651,68,0.0105,23032,7876,32,22.50952380952381,24,4038,49,6864,64,7416,3.978596378963934,6395,1.231587177482408,68,0,0,8,Social Psychology,0.3287671232876712,Clinical Psychology,0.1095890410958904,Psychology & Cognitive Sciences,0.547945205479452,257,231,26135,0-20,journal_heavy,65,5
"Bays, Harold Edward",University of Louisville School of Medicine,usa,324,1988,2025,6649,24596,73,30.86513331819808,45,1965,171,8135,203,9133,4.251455755701637,18576,1.324074074074074,292,0.1301,5704,28276,79,34.89291109597585,45,2280,171,9441,203,10650,4.317566107698903,20146,1.403554055395612,299,0,0,12,Cardiovascular System & Hematology,0.4351851851851852,Endocrinology & Metabolism,0.1666666666666667,Clinical Medicine,0.9475308641975309,284,320,235606,0-20,journal_heavy,66,5
"Betsholtz, Christer A.",Rudbecklaboratoriet,swe,371,1980,2025,7570,50031,92,31.94377301313333,12,581,37,1830,137,29813,4.223841776753259,34207,1.462595375215599,339,0.0817,8255,54484,97,32.83617921803955,12,593,37,1952,137,31490,4.237668149523622,36004,1.513276302633041,341,0,0,52,Developmental Biology,0.293800539083558,Biochemistry & Molecular Biology,0.137466307277628,Clinical Medicine,0.5121293800539084,362,358,157999,0-20,journal_heavy,67,5
"Risau, Werner",Max Planck Institute for Heart and Lung Research - W. G. Kerckhoff Institute,deu,143,1981,2008,2382,34341,81,32.57104284604284,13,6162,33,9402,81,19896,4.470761141403451,24674,1.391788927616114,141,0.04389999999999999,2794,35918,83,33.15437617937616,13,6187,33,9504,81,20465,4.467244287487325,25278,1.420919376532954,141,0,0,24,Developmental Biology,0.3216783216783217,Biochemistry & Molecular Biology,0.1608391608391608,Biomedical Research,0.5174825174825175,145,143,157999,0-20,journal_heavy,68,5
"DeLeo, Frank R.",NIAID Rocky Mountain Laboratories,usa,217,1995,2025,17913,22572,78,25.93977360453165,2,222,27,3574,133,13307,4.006702653767245,16528,1.36568247821878,195,0.127,18188,25856,82,26.94180994538378,2,245,27,4029,133,14866,4.041769068454509,17509,1.476726255068822,199,0,0,10,Microbiology,0.3870967741935484,Immunology,0.2027649769585254,Biomedical Research,0.663594470046083,455,433,217955,0-20,journal_heavy,69,5
"Price, Paul A.",Eastern Michigan University,usa,200,1969,2025,14947,13204,69,31.81964285714285,8,505,52,5312,118,9063,4.054863111500514,7660,1.723759791122715,192,0.1098,15631,14832,76,33.5513888888889,8,510,52,5497,118,9793,4.08239931118417,8031,1.846843481509152,192,0,0,18,Biochemistry & Molecular Biology,0.36,Endocrinology & Metabolism,0.115,Biomedical Research,0.54,682,667,212967,0-20,journal_heavy,70,5
"Neumaier, Arnold",Universität Wien,aut,174,1974,2025,31868,5519,33,24.7,66,1943,89,3256,158,5304,3.845253279801757,4893,1.127937870427141,149,0.0663,36444,5911,33,25.45,66,1995,89,3348,158,5658,3.849916657267045,5101,1.158792393648304,156,0,0,1,Numerical & Computational Mathematics,0.3103448275862069,Operations Research,0.1896551724137931,Mathematics & Statistics,0.5,52,45,16972,0-20,journal_heavy,71,5
"Otley, David T.","Department of Accounting and Finance, Lancaster University Management School",gbr,60,1975,2024,31025,6358,29,20.7,25,2852,37,3783,56,6032,3.853277803039599,4285,1.483780630105018,51,0.0263,36909,6530,29,20.7,25,2908,37,3887,56,6192,3.846065390667984,4334,1.506691278264882,51,0,0,1,Accounting,0.5833333333333334,Business & Management,0.1166666666666667,Economics & Business,0.9833333333333333,23,23,6760,0-20,journal_heavy,72,5
"Califf, Robert M.",Food and Drug Administration,usa,1554,1978,2025,478,146111,184,56.89488921580946,109,1617,236,7438,610,44681,4.764723491755499,105300,1.387568850902184,1413,0.0973,476,161863,196,59.8790493871357,109,1660,236,8151,610,49169,4.789419883677183,110874,1.459882389018165,1430,0,0,52,Cardiovascular System & Hematology,0.60592401802962,General & Internal Medicine,0.1171925305859627,Clinical Medicine,0.948486799742434,24,23,235606,0-20,journal_heavy,73,5
"Nistér, David",NVIDIA,usa,55,1998,2024,17971,12510,33,18.0859649122807,10,2715,25,8449,39,10999,4.005784785689852,10629,1.17696867061812,53,0.0208,21198,12776,34,18.0859649122807,10,2771,25,8542,39,11164,4.0011236895392,10757,1.187691735614019,53,0,0,3,Artificial Intelligence & Image Processing,0.7818181818181819,Industrial Engineering & Automation,0.05454545454545454,Information & Communication Technologies,0.8363636363636363,449,388,458615,0-20,journal_heavy,74,5
"Kattan, Michael W.",Cleveland Clinic Lerner College of Medicine of Case Western Reserve University,usa,787,1985,2025,3027,54643,120,45.83564011826351,44,711,100,6049,286,18658,4.422709637532067,40300,1.35590570719603,698,0.1253,2637,62470,131,48.74591875059111,44,847,100,7147,286,21393,4.478651995395629,43704,1.429388614314479,707,0,0,44,Urology & Nephrology,0.2846251588310038,Oncology & Carcinogenesis,0.2312579415501906,Clinical Medicine,0.8919949174078781,24,24,92052,0-20,journal_heavy,75,5
"Rihmer, Zoltán",Semmelweis Egyetem,hun,384,1978,2025,38127,11370,51,21.41429722298572,37,562,146,2441,212,3682,3.792240004804746,9088,1.251100352112676,305,0.1922,32209,14075,58,23.88453531822381,37,696,146,3013,212,4571,3.88603413458657,10107,1.392599188681112,313,0,0,5,Psychiatry,0.6744791666666666,Gastroenterology & Hepatology,0.0390625,Clinical Medicine,0.9609375,714,821,85760,0-20,journal_heavy,76,5
"Hammond, Paula T.",Massachusetts Institute of Technology,usa,514,1990,2025,3012,36990,106,49.33160386075993,21,2190,29,2414,361,23281,4.423690027476403,28273,1.308315353871184,433,0.08900000000000001,3060,40603,110,52.28954036869646,21,2325,29,2583,361,25783,4.4472984704499,29453,1.378569245917224,438,0,0,22,Nanoscience & Nanotechnology,0.2003891050583658,Polymers,0.198443579766537,Enabling & Strategic Technologies,0.3638132295719844,72,69,156020,0-20,journal_heavy,77,5
"Taqqu, Murad S.",College of Arts & Sciences,usa,203,1970,2025,33467,8341,42,25.86666666666666,11,1070,19,1833,178,5282,3.830949809935597,6068,1.374588002636783,188,0.09449999999999999,33110,9211,46,28.89999999999999,11,1144,19,1933,178,5991,3.878484604217517,6379,1.443956733030256,190,0,0,0,Statistics & Probability,0.6305418719211823,Econometrics,0.08374384236453201,Mathematics & Statistics,0.7389162561576355,149,152,23594,0-20,journal_heavy,78,5
"Hirsh, Jack",McMaster University Medical Centre,can,804,1964,2025,1007,74240,133,51.59225645545386,98,1096,214,13677,498,31376,4.627422809197999,47236,1.571682614954696,645,0.0704,1146,79861,138,52.84546713366454,98,1122,214,13974,498,32682,4.630805347933085,49494,1.613549117064695,653,0,0,14,Cardiovascular System & Hematology,0.3391521197007482,General & Internal Medicine,0.2593516209476309,Clinical Medicine,0.9850374064837906,62,55,235606,0-20,journal_heavy,79,5
"Müller, Berndt",Duke University,usa,369,1972,2025,32275,12945,50,30.48103191847862,25,403,70,1549,173,5976,3.841426685086604,9323,1.388501555293361,294,0.1992,31495,16166,56,32.59769858514528,25,413,70,1713,173,6710,3.892383033835561,10983,1.471911135391059,308,0,0,0,Nuclear & Particle Physics,0.7235772357723578,General Physics,0.1842818428184282,Physics & Astronomy,0.994579945799458,535,464,158450,0-20,journal_heavy,80,5
"Ashworth, Alan A.",UCSF Helen Diller Family Comprehensive Cancer Center,usa,515,1987,2025,3619,70316,124,43.79949149117228,13,864,27,1654,191,28249,4.383537910861325,50096,1.403625039923347,489,0.09820000000000001,3827,77975,134,45.14609501905763,13,891,27,1741,191,29868,4.402123458094913,53375,1.460889929742389,494,0,0,85,Oncology & Carcinogenesis,0.3852140077821012,Developmental Biology,0.198443579766537,Clinical Medicine,0.5914396887159533,150,145,355674,0-20,journal_heavy,81,5
"Suppe, John",College of Natural Sciences and Mathematics,usa,111,1969,2025,13599,12716,49,27.85985958485958,12,2910,18,4111,68,7686,4.078747456130567,8207,1.549409041062508,105,0.0633,15038,13576,52,28.90152625152625,12,2970,18,4235,68,8075,4.092069176221607,8477,1.601509968149109,106,0,0,13,Geochemistry & Geophysics,0.7207207207207207,Geology,0.0990990990990991,Earth & Environmental Sciences,0.972972972972973,237,209,103460,0-20,journal_heavy,82,5
"Chou, Tingchao",Memorial Sloan-Kettering Cancer Center,usa,278,1974,2025,3099,26231,52,26.92340427030828,16,9352,56,17726,95,18941,4.418284091454478,20897,1.255251950040676,256,0.0611,3161,27938,58,28.54642014332414,16,9452,56,18120,95,19498,4.440909274884872,21517,1.298415206580843,258,0,0,74,Oncology & Carcinogenesis,0.2697841726618705,Medicinal & Biomolecular Chemistry,0.1294964028776978,Clinical Medicine,0.5107913669064749,127,126,355674,0-20,journal_heavy,83,5
"van Deursen, Jan M.A.",Mayo Clinic Graduate School of Biomedical Sciences,usa,231,1986,2025,6761,37740,85,26.65699665753425,4,2107,14,2677,92,17348,4.248133342722471,27232,1.385869565217391,221,0.0738,7303,40748,90,27.85822320876081,4,2130,14,2831,92,18475,4.264989508270398,28667,1.421425332263578,221,0,0,54,Developmental Biology,0.4632034632034632,Immunology,0.1255411255411255,Biomedical Research,0.6017316017316018,324,326,157999,0-20,journal_heavy,84,5
"Torero, José Luis",University College London,gbr,349,1993,2025,91748,6244,41,22.21044690603513,11,144,25,642,210,3875,3.503532087546048,4275,1.460584795321637,291,0.2659,68663,8506,52,26.27274849333671,11,187,25,888,210,5245,3.653974391353411,4951,1.718036760250454,304,0,0,2,Civil Engineering,0.329512893982808,Energy,0.2636103151862464,Engineering,0.5243553008595988,139,182,62565,20-40,journal_heavy,85,5
"Sutcliffe, Kathleen M.",Johns Hopkins University,usa,104,1992,2025,50711,14932,39,18.89563492063492,8,230,26,2044,67,6952,3.704445809796944,13097,1.140108421775979,91,0.0288,58038,15375,41,19.06230158730159,8,237,26,2088,67,7187,3.708219437637088,13298,1.156188900586554,92,0,0,5,Business & Management,0.3557692307692308,General & Internal Medicine,0.1153846153846154,Economics & Business,0.4903846153846154,571,556,62666,20-40,journal_heavy,86,5
"Martineau, Adrian R.",Barts and The London School of Medicine and Dentistry,gbr,200,1997,2025,57897,10996,50,14.05200988269522,11,101,47,4245,117,7313,3.661660216925823,8080,1.360891089108911,180,0.1243,57843,12557,53,14.84947695463038,11,122,47,4696,117,8214,3.709443598264821,8759,1.433611142824523,189,0,0,4,Respiratory System,0.125,Microbiology,0.125,Clinical Medicine,0.66,559,578,68788,20-40,journal_heavy,87,5
"Wu, Rushan","University of California, Santa Cruz",usa,440,1982,2023,56174,5183,35,22.23333333333333,15,475,95,2479,279,4061,3.671725120659017,3545,1.462059238363893,304,0.3301,37379,7737,43,28.06666666666665,15,623,95,3391,279,5967,3.842586084636582,4162,1.85896203748198,361,0,0,2,Geochemistry & Geophysics,0.8545454545454545,Geological & Geomatics Engineering,0.03181818181818181,Earth & Environmental Sciences,0.8863636363636364,647,966,103460,20-40,journal_heavy,88,5
"Gupta, Rajender P.",University of Alberta,can,207,1981,2025,71472,13738,54,20.91392496392495,5,182,13,390,95,4596,3.590726887195583,11725,1.171684434968017,182,0.0512,80347,14480,55,22.06392496392495,5,183,13,409,95,4814,3.599975696685497,12101,1.196595322700603,186,0,0,9,Energy,0.642512077294686,Chemical Engineering,0.1159420289855072,Enabling & Strategic Technologies,0.7342995169082126,1123,961,343394,20-40,journal_heavy,89,5
"Jagadish, Krishna SV",Texas Tech University,usa,192,2007,2025,53906,9735,57,19.35517097844683,1,127,16,2267,110,5645,3.685054707222658,6477,1.50301065308013,181,0.153,51713,11493,63,20.8579487562246,1,139,16,2596,110,6797,3.745457969361156,6992,1.643735697940503,182,0,0,6,Plant Biology & Botany,0.5572916666666666,Agronomy & Agriculture,0.234375,Biology,0.609375,652,702,189757,20-40,journal_heavy,90,5
"Akhtar, Farid",Luleå University of Technology,swe,175,2005,2025,85045,4625,37,17.41590909090908,11,296,42,1604,122,3060,3.530210219074061,4162,1.111244593945219,157,0.09880000000000001,92223,5132,38,18.1099567099567,11,305,42,1744,122,3380,3.551908034181664,4415,1.162400906002265,160,1,12,2,Materials,0.5542857142857143,Mining & Metallurgy,0.05142857142857143,Enabling & Strategic Technologies,0.6628571428571428,1308,1159,314399,20-40,journal_heavy,91,5
"DiIorio, Colleen K.",Emory University,usa,139,1985,2019,76871,5952,42,17.86368778280543,14,103,77,3196,88,4065,3.565505400988414,4741,1.255431343598397,132,0.0825,83584,6487,45,18.39702111613876,14,104,77,3466,88,4349,3.586549809501003,4992,1.299479166666667,133,0,0,0,Nursing,0.3453237410071943,Public Health,0.2589928057553957,Public Health & Health Services,0.6546762589928058,134,126,66595,20-40,journal_heavy,92,5
"Paré, William P.",VA Medical Center,usa,127,1962,2007,76483,2811,30,19.84285714285715,47,1038,86,1833,107,2097,3.567301619299607,1761,1.596252129471891,94,0.08470000000000001,83689,3071,30,20.84285714285715,47,1114,86,1972,107,2265,3.586114104022684,1797,1.708959376739009,95,0,0,1,Behavioral Science & Comparative Psychology,0.3464566929133858,Neurology & Neurosurgery,0.2519685039370079,Psychology & Cognitive Sciences,0.4960629921259843,314,270,12624,20-40,journal_heavy,93,5
"O'Reilly, Eileen Mary",Memorial Sloan-Kettering Cancer Center,usa,368,1992,2025,59069,25317,79,20.65106731439278,7,24,32,1330,144,6179,3.65503667447755,20184,1.254310344827586,330,0.08800000000000001,62747,27760,85,20.76206454729404,7,28,32,1430,144,6708,3.683340866123916,21552,1.288047512991834,331,0,0,23,Oncology & Carcinogenesis,0.7010869565217391,Gastroenterology & Hepatology,0.0625,Clinical Medicine,0.9836956521739131,2495,2458,355674,20-40,journal_heavy,94,5
"Wynford-Thomas, David",Cardiff University,gbr,91,1980,2007,83737,4833,37,18.38535353535353,9,615,21,759,62,2717,3.535591517310634,4148,1.165139826422372,86,0.0983,92168,5360,39,18.71868686868687,9,631,21,790,62,2940,3.552119934031152,4433,1.209113467177983,86,0,0,8,Oncology & Carcinogenesis,0.4395604395604396,General & Internal Medicine,0.1098901098901099,Clinical Medicine,0.7692307692307693,3492,3328,355674,20-40,journal_heavy,95,5
"Spicer, Samuel S.",College of Medicine,usa,384,1947,2007,60434,5804,33,21.73333333333333,19,369,115,2406,280,4332,3.647696010584174,4487,1.293514597726766,313,0.0581,67405,6162,34,22.64999999999999,19,371,115,2586,280,4557,3.6599109947103,4631,1.330598142949687,316,0,0,2,Biochemistry & Molecular Biology,0.3188405797101449,Pathology,0.1739130434782609,Clinical Medicine,0.6038647342995169,2570,2290,212967,20-40,journal_heavy,96,5
"Toshima, Kazunobu",Keio University,jpn,312,1985,2025,46266,7284,43,24.2738095238095,10,232,82,2955,221,5913,3.733188546081629,4972,1.465004022526146,268,0.1546,43666,8616,48,26.96666666666664,10,252,82,3307,221,6970,3.79704148957143,5260,1.638022813688213,270,0,0,2,Organic Chemistry,0.4615384615384616,Polymers,0.2435897435897436,Chemistry,0.8974358974358975,865,858,179164,20-40,journal_heavy,97,5
"Rodionov, Dmitry A.",Sanford Burnham Prebys Medical Discovery Institute,usa,170,2000,2025,56717,11918,56,19.06120322712874,1,112,26,2627,65,3966,3.668354317871084,9660,1.233747412008282,161,0.154,49013,14088,60,20.87040236132787,1,178,26,3161,65,4843,3.762190986774193,10463,1.346458950587786,163,0,0,3,Microbiology,0.4294117647058823,Developmental Biology,0.1764705882352941,Biomedical Research,0.7705882352941177,1228,1425,217955,20-40,journal_heavy,98,5
"Pepin, Robert O.",University of Minnesota Twin Cities,usa,89,1962,2020,74248,6096,38,16.13243685680797,12,844,28,1362,48,1904,3.577376583234289,3829,1.592060590232437,88,0.3597,69584,9521,40,17.99196066633178,12,908,28,1540,48,2121,3.649430910347855,5278,1.803902993558166,89,0,0,0,Geochemistry & Geophysics,0.4943820224719101,Astronomy & Astrophysics,0.2696629213483146,Earth & Environmental Sciences,0.5730337078651685,1242,1296,103460,20-40,journal_heavy,99,5
"Birch, Arthur J.",The Australian National University,aus,243,1942,2009,78401,3184,24,18.62619047619048,42,665,318,3013,329,3046,3.558610557407109,2230,1.42780269058296,198,0.0239,91251,3262,25,18.45952380952381,42,671,318,3089,329,3122,3.555767732038228,2243,1.454302273740526,199,0,0,1,Organic Chemistry,0.3794117647058823,Materials,0.2205882352941176,Chemistry,0.5970588235294118,1713,1439,179164,20-40,journal_heavy,100,5
"Zou, Jun J.",University of Aberdeen,gbr,146,1993,2016,48414,8813,55,20.67792624042622,1,190,34,3122,48,4149,3.718855328206442,5649,1.560099132589839,144,0.1828,43220,10785,65,22.62197385947384,1,214,34,3717,48,4913,3.800281047564253,6208,1.737274484536083,144,0,0,2,Immunology,0.3493150684931507,Fisheries,0.1712328767123288,Clinical Medicine,0.410958904109589,1259,1422,166615,20-40,journal_heavy,101,5
"Morton, A. Jennifer Jennifer",University of Cambridge,gbr,152,1982,2020,62873,7118,47,21.65244379803202,8,233,31,1230,109,4527,3.634623527336506,4909,1.449989814626197,142,0.1557,61948,8431,50,23.16196760755583,8,248,31,1471,109,5355,3.687227062856027,5360,1.57294776119403,142,0,0,2,Neurology & Neurosurgery,0.6710526315789473,Genetics & Heredity,0.05921052631578947,Clinical Medicine,0.743421052631579,4135,4220,360881,20-40,journal_heavy,102,5
"Alexandrou, Constantia",University of Cyprus,cyp,311,1980,2025,82735,4966,42,16.88266237331639,17,70,250,4356,252,4357,3.539553342875138,3070,1.617589576547231,220,0.3192,59649,7294,51,18.92419310992299,17,109,250,6218,252,6220,3.699624086247792,3573,2.041421774419256,240,0,0,1,Nuclear & Particle Physics,0.8906752411575563,General Physics,0.0707395498392283,Physics & Astronomy,0.9903536977491961,1056,1256,158450,20-40,journal_heavy,103,5
"Howe, James R.",University of Iowa Carver College of Medicine,usa,193,1990,2025,62009,8508,39,16.57409798085974,12,181,39,3557,112,5221,3.639314371757004,6756,1.259325044404973,158,0.1001,65044,9454,41,17.7750152330065,12,190,39,3837,112,5756,3.671545327762577,7171,1.318365639380839,161,0,0,6,Oncology & Carcinogenesis,0.2901554404145077,Surgery,0.2642487046632124,Clinical Medicine,0.8808290155440415,2572,2560,355674,20-40,journal_heavy,104,5
"Evenhuis, Heleen M.",Erasmus MC,nld,172,1988,2024,62041,5121,41,21.85039682539682,13,657,30,1184,101,3006,3.639135741843587,3555,1.440506329113924,162,0.1608,57215,6102,48,24.08373015873016,13,717,30,1320,101,3647,3.712744177918501,3790,1.610026385224274,164,0,0,5,Rehabilitation,0.5116279069767442,General & Internal Medicine,0.0755813953488372,Public Health & Health Services,0.5930232558139535,92,99,30236,20-40,journal_heavy,105,5
"Ben-Avraham, Zvi",Tel Aviv University,isr,238,1972,2025,48635,6223,46,25.86371820137804,13,330,71,2069,149,4088,3.71740597411658,3939,1.57984259964458,223,0.2247,41153,8027,54,28.72879756645741,13,394,71,2542,149,5037,3.814695708000144,4420,1.81606334841629,227,0,0,2,Geochemistry & Geophysics,0.5546218487394958,Geology,0.1008403361344538,Earth & Environmental Sciences,0.8949579831932774,719,834,103460,20-40,journal_heavy,106,5
"Cann, Johnson R.",University of Leeds,gbr,98,1965,2020,67284,6776,33,18.80632423132423,21,493,37,1169,75,5182,3.611820721886037,5216,1.299079754601227,88,0.0691,75567,7279,34,19.39228914360493,21,496,37,1240,75,5396,3.621453574842565,5397,1.348712247544932,88,0,0,0,Geochemistry & Geophysics,0.6559139784946236,Geology,0.08602150537634409,Earth & Environmental Sciences,0.9247311827956989,1337,1171,103460,20-40,journal_heavy,107,5
"Vandenbergh, John G.",NC State University,usa,96,1960,2016,73933,5726,32,21.81831823147613,31,695,41,1058,75,2260,3.578962098343907,4620,1.239393939393939,91,0.0673,82884,6139,33,22.93498489814279,31,704,41,1087,75,2334,3.589409169181828,4805,1.277627471383975,91,0,0,4,Behavioral Science & Comparative Psychology,0.25,Obstetrics & Reproductive Medicine,0.1979166666666667,Clinical Medicine,0.4166666666666667,310,258,12624,20-40,journal_heavy,108,5
"Dunning, Joel D.",The James Cook University Hospital,gbr,270,2003,2025,79918,17210,47,18.87231485572819,13,32,48,2200,168,4134,3.551694098142331,16151,1.065568695436815,246,0.1392,86640,19994,49,18.86248942080308,13,35,48,2405,168,4427,3.573913075794051,18414,1.085804279352667,253,0,0,8,Respiratory System,0.6074074074074074,Cardiovascular System & Hematology,0.07037037037037037,Clinical Medicine,0.9888888888888889,832,779,68788,20-40,journal_heavy,109,5
"Gale, Douglas M.",New York University,usa,70,1978,2024,52121,7097,31,21.58333333333333,21,564,43,1842,62,6482,3.695757698459144,6130,1.157748776508972,65,0.0302,58719,7318,32,22.74999999999999,21,578,43,1893,62,6668,3.704628668976658,6225,1.175582329317269,65,0,0,12,Economics,0.5285714285714286,Economic Theory,0.2571428571428571,Economics & Business,0.9714285714285714,462,455,51271,20-40,journal_heavy,110,5
"Ramage, Gordon",Glasgow Caledonian University,gbr,222,1997,2025,57899,14224,59,20.67761446070269,1,14,35,5444,108,9103,3.661658119106537,9976,1.425821972734563,208,0.1139,57064,16053,63,21.40241604800428,1,19,35,6049,108,10252,3.713641784492075,10475,1.532505966587112,211,0,0,3,Microbiology,0.5405405405405406,Dentistry,0.1261261261261261,Biomedical Research,0.6441441441441441,1416,1454,217955,20-40,journal_heavy,111,5
"Fogg, Graham E.","University of California, Davis",usa,112,1979,2024,80183,4694,36,18.39130591630591,2,521,16,1000,70,3233,3.550459189024428,3471,1.35234802650533,101,0.1299,80276,5395,39,19.75156232656232,2,568,16,1131,70,3697,3.600261920054685,3717,1.451439332795265,101,0,0,1,Environmental Engineering,0.6160714285714286,Energy,0.08035714285714286,Engineering,0.6696428571428571,369,353,64516,20-40,journal_heavy,112,5
"Cvek, Miomir","Eastman Dental Institute, Stockholm",swe,33,1969,2008,86101,3351,27,12.66666666666667,8,1118,24,2281,29,2906,3.525882180874179,2256,1.485372340425532,31,0.0256,101318,3439,27,12.66666666666667,8,1124,24,2329,29,2988,3.518604323405162,2279,1.508995173321632,31,0,0,4,Dentistry,0.9393939393939394,General & Internal Medicine,0.06060606060606061,Clinical Medicine,1.0,522,454,95125,20-40,journal_heavy,113,5
"Tagliamonte, Sali A.",University of Toronto,can,109,1988,2025,58381,3585,29,22.66666666666667,35,801,67,2821,104,3539,3.658824458256994,2401,1.493127863390254,95,0.1168,55643,4059,34,24.16666666666667,35,923,67,3163,104,4000,3.722073548029786,2512,1.615843949044586,98,0,0,1,Languages & Linguistics,0.7614678899082569,Experimental Psychology,0.009174311926605505,Communication & Textual Studies,0.981651376146789,96,115,23460,20-40,journal_heavy,114,5
"Crump, Casey",University of Texas Health Science Center at Houston,usa,147,1997,2025,59498,6494,38,17.32738095238095,5,242,99,4370,113,4561,3.652915292735962,5658,1.147755390597384,131,0.0897,60722,7134,40,18.79404761904761,5,273,99,4805,113,5019,3.693920239759914,5933,1.202427102646216,136,0,0,3,Epidemiology,0.1360544217687075,Psychiatry,0.108843537414966,Clinical Medicine,0.7074829931972789,131,131,9991,20-40,journal_heavy,115,5
"Koebnik, Ralf",Université de Montpellier,fra,143,1993,2025,72081,6090,37,16.10309588983552,8,539,18,1788,57,2835,3.587837849695128,4513,1.349434965654775,137,0.1722,73164,7357,41,17.28704101447831,8,552,18,1871,57,3161,3.632011995837019,4917,1.496237543217409,137,0,0,13,Plant Biology & Botany,0.3496503496503496,Microbiology,0.3286713286713286,Biomedical Research,0.4685314685314685,997,991,189757,20-40,journal_heavy,116,5
"Kunapuli, Satya P.",Lewis Katz School of Medicine,usa,224,1982,2023,66421,9111,52,22.0531366294524,6,126,32,719,152,7132,3.616066928848244,6339,1.437292948414576,206,0.1495,63840,10713,58,23.86587111718689,6,143,32,822,152,8206,3.677721380392072,6805,1.574283614988979,208,0,0,6,Cardiovascular System & Hematology,0.2589285714285715,Biochemistry & Molecular Biology,0.25,Clinical Medicine,0.65625,2217,2330,235606,20-40,journal_heavy,117,5
"García-Coll, Cynthia",Brown University,usa,126,1981,2025,54064,8529,39,18.47698412698413,10,196,39,3527,76,6580,3.684076333859477,7478,1.140545600427922,118,0.0487,60973,8966,41,18.96789321789322,10,201,39,3612,76,6806,3.692671019066919,7739,1.158547615971056,119,0,0,1,Developmental & Child Psychology,0.373015873015873,Pediatrics,0.1587301587301587,Psychology & Cognitive Sciences,0.6190476190476191,399,370,23687,20-40,journal_heavy,118,5
"Lyon, Richard E.",Federal Aviation Administration,usa,179,1994,2025,67937,5272,41,19.4472582972583,20,299,71,1965,139,3620,3.608525035284991,3795,1.389196310935441,136,0.1274,66666,6042,44,20.61392496392497,20,359,71,2233,139,4220,3.663538253199845,4047,1.492957746478873,144,0,0,0,Polymers,0.3407821229050279,Materials,0.2793296089385475,Enabling & Strategic Technologies,0.4078212290502793,615,604,124976,20-40,journal_heavy,119,5
