articles_count,authfull,books_count,books_pct,cambridge_count,cambridge_pct,citation_coverage,country,coverage_ratio,elsevier_citations,elsevier_citations_pct,elsevier_count,elsevier_pct,field,field_type,frontiers_count,institution,match_quality,mdpi_count,oa_count,oa_pct,oa_publisher_count,oa_publisher_pct,openalex_citations,openalex_found,openalex_id,openalex_name,openalex_pubs,oxford_count,oxford_pct,plos_count,publisher_counts,sample_id,sample_stratum,scopus_citations,scopus_h_index,scopus_pubs,springer_count,springer_pct,total_citations,total_works,wiley_count,wiley_pct
82.0,"Wagenaar, Hendrik C.",93.0,53.142857142857146,,,0.6604065827686351,,0.3885714285714285,341.0,6.602129719264278,7.0,4.0,Political Science & Public Administration,mixed,0.0,,good,,67.0,38.285714285714285,0.0,0.0,5165.0,True,https://openalex.org/A5037599440,Hendrik Wagenaar,175.0,,,0.0,"{""Other"": 98, ""Unknown"": 32, ""Taylor & Francis"": 18, ""Cambridge"": 9, ""Elsevier"": 7, ""Wiley"": 6, ""Springer Nature"": 4, ""Oxford"": 1}",155,bottom_quartile,3411,24,68,4.0,2.2857142857142856,5165.0,175.0,6.0,3.428571428571429
563.0,"Sanders, David",9.0,1.5734265734265735,,,0.1422855713928482,,0.1590909090909091,3507.0,14.616154038509627,108.0,18.88111888111888,Political Science & Public Administration,mixed,3.0,,good,,259.0,45.27972027972028,3.0,0.5244755244755245,23994.0,True,https://openalex.org/A5037195356,David S. Sanders,572.0,,,0.0,"{""Other"": 291, ""Elsevier"": 108, ""Unknown"": 52, ""Wiley"": 47, ""Springer Nature"": 23, ""Oxford"": 22, ""Taylor & Francis"": 16, ""Cambridge"": 10, ""Frontiers"": 3}",156,bottom_quartile,3414,31,91,23.0,4.020979020979021,23994.0,572.0,47.0,8.216783216783217
2.0,"Phillips, Anne L.",1.0,33.33333333333333,,,5.905956112852665,,13.333333333333334,0.0,0.0,0.0,0.0,Political Science & Public Administration,mixed,0.0,,good,,1.0,33.33333333333333,0.0,0.0,319.0,True,https://openalex.org/A5007663848,Anne L. Phillips,3.0,,,0.0,"{""Other"": 2, ""Unknown"": 1}",157,anomaly,1884,18,40,0.0,0.0,319.0,3.0,0.0,0.0
70.0,"Remmer, Karen L.",9.0,11.39240506329114,,,0.4604867377631939,,0.3544303797468354,5.0,0.1367240907847962,1.0,1.2658227848101269,Political Science & Public Administration,mixed,0.0,,good,,18.0,22.78481012658228,0.0,0.0,3657.0,True,https://openalex.org/A5033535103,Karen L. Remmer,79.0,,,0.0,"{""Other"": 31, ""Cambridge"": 20, ""Unknown"": 11, ""Springer Nature"": 7, ""Wiley"": 4, ""Oxford"": 4, ""Elsevier"": 1, ""Taylor & Francis"": 1}",158,anomaly,1684,19,28,7.0,8.860759493670885,3657.0,79.0,4.0,5.063291139240507
195.0,"Barberá, Pablo",8.0,3.940886699507389,,,0.4787517963457195,,0.1871921182266009,37.0,0.3797988092794087,2.0,0.9852216748768472,Political Science & Public Administration,mixed,0.0,,good,,172.0,84.72906403940887,1.0,0.4926108374384236,9742.0,True,https://openalex.org/A5010601798,Pablo Barberá,203.0,,,1.0,"{""Other"": 145, ""Unknown"": 21, ""Oxford"": 13, ""Springer Nature"": 10, ""Cambridge"": 8, ""Wiley"": 3, ""Elsevier"": 2, ""PLOS"": 1}",159,anomaly,4664,26,38,10.0,4.926108374384237,9742.0,203.0,3.0,1.477832512315271
78.0,"Lieberman, Evan S.",24.0,23.52941176470588,,,0.4582465880175804,,0.3431372549019608,203.0,4.695813092759658,5.0,4.901960784313726,Political Science & Public Administration,mixed,0.0,,good,,36.0,35.294117647058826,1.0,0.9803921568627452,4323.0,True,https://openalex.org/A5032194419,Evan S. Lieberman,102.0,,,1.0,"{""Other"": 44, ""Cambridge"": 31, ""Oxford"": 6, ""Unknown"": 6, ""Springer Nature"": 5, ""Elsevier"": 5, ""Wiley"": 2, ""Taylor & Francis"": 2, ""PLOS"": 1}",160,anomaly,1981,18,35,5.0,4.901960784313726,4323.0,102.0,2.0,1.96078431372549
45.0,"Howard, Marc Morjé",166.0,78.67298578199052,,,0.7323202805376973,,0.0995260663507109,0.0,0.0,0.0,0.0,Political Science & Public Administration,mixed,0.0,,good,,10.0,4.739336492890995,0.0,0.0,3422.0,True,https://openalex.org/A5081775347,Marc Morjé Howard,211.0,,,0.0,"{""Unknown"": 151, ""Cambridge"": 33, ""Other"": 14, ""Taylor & Francis"": 6, ""Oxford"": 5, ""Wiley"": 2}",161,anomaly,2506,15,21,0.0,0.0,3422.0,211.0,2.0,0.9478672985781992
694.0,"Blundell, Richard W.",85.0,10.911424903722722,,,0.3712247513411135,,0.2220795892169448,25165.0,28.54048291427081,41.0,5.263157894736842,Economics,mixed,0.0,,good,,235.0,30.166880616174584,0.0,0.0,88173.0,True,https://openalex.org/A5089998471,Richard Blundell,779.0,,,0.0,"{""Unknown"": 328, ""Other"": 178, ""Oxford"": 122, ""Wiley"": 54, ""Elsevier"": 41, ""Cambridge"": 24, ""Springer Nature"": 22, ""Taylor & Francis"": 10}",162,top_quartile,32732,56,173,22.0,2.82413350449294,88173.0,779.0,54.0,6.93196405648267
155.0,"Page, Scott E.",40.0,20.51282051282051,,,0.7032934354323098,,0.4512820512820513,1086.0,8.073749163630957,20.0,10.256410256410255,Economics,mixed,0.0,,good,,51.0,26.15384615384616,0.0,0.0,13451.0,True,https://openalex.org/A5042976775,Scott E. Page,195.0,,,0.0,"{""Other"": 84, ""Unknown"": 35, ""Elsevier"": 20, ""Springer Nature"": 17, ""Oxford"": 11, ""Cambridge"": 10, ""Wiley"": 9, ""Taylor & Francis"": 6, ""IEEE"": 2, ""ACM"": 1}",163,top_quartile,9460,34,88,17.0,8.717948717948717,13451.0,195.0,9.0,4.615384615384616
243.0,"Grossman, Gene M.",48.0,16.49484536082474,,,0.4847691913876959,,0.3470790378006873,2958.0,8.413208566796552,17.0,5.841924398625429,Economics,mixed,0.0,,good,,148.0,50.85910652920962,0.0,0.0,35159.0,True,https://openalex.org/A5103503282,Gene M. Grossman,291.0,,,0.0,"{""Unknown"": 98, ""Other"": 78, ""Oxford"": 52, ""Cambridge"": 33, ""Elsevier"": 17, ""Wiley"": 9, ""Springer Nature"": 4}",164,top_quartile,17044,43,101,4.0,1.3745704467353952,35159.0,291.0,9.0,3.0927835051546397
456.0,"Quigley, John M.",113.0,19.85940246045694,,,0.4483255311487216,,0.2056239015817223,4668.0,24.01358094552189,58.0,10.193321616871703,Economics,mixed,0.0,,good,,159.0,27.943760984182774,0.0,0.0,19439.0,True,https://openalex.org/A5109239333,John M. Quigley,569.0,,,0.0,"{""Other"": 194, ""Unknown"": 151, ""Cambridge"": 62, ""Elsevier"": 58, ""Oxford"": 37, ""Wiley"": 29, ""Springer Nature"": 25, ""Taylor & Francis"": 8, ""IEEE"": 3, ""ACM"": 1, ""ACS"": 1}",165,top_quartile,8715,47,117,25.0,4.393673110720562,19439.0,569.0,29.0,5.0966608084358525
611.0,"Frankel, Jeffrey A.",65.0,9.615384615384617,,,0.2877473871469869,,0.1745562130177514,7087.0,15.759395152323773,49.0,7.2485207100591715,Economics,mixed,0.0,,good,,269.0,39.79289940828402,0.0,0.0,44970.0,True,https://openalex.org/A5112084481,Jeffrey A. Frankel,676.0,,,0.0,"{""Unknown"": 260, ""Other"": 210, ""Oxford"": 85, ""Elsevier"": 49, ""Wiley"": 28, ""Springer Nature"": 22, ""Cambridge"": 17, ""Taylor & Francis"": 5}",166,top_quartile,12940,42,118,22.0,3.2544378698224854,44970.0,676.0,28.0,4.142011834319527
136.0,"Knack, Stephen F.",44.0,24.444444444444443,,,0.6954251957686496,,0.3333333333333333,1486.0,6.804964051838623,10.0,5.555555555555555,Economics,mixed,0.0,,good,,54.0,30.0,0.0,0.0,21837.0,True,https://openalex.org/A5053910397,Stephen Knack,180.0,,,0.0,"{""Unknown"": 63, ""Other"": 59, ""Springer Nature"": 15, ""Wiley"": 13, ""Oxford"": 12, ""Elsevier"": 10, ""Cambridge"": 5, ""Taylor & Francis"": 3}",167,top_quartile,15186,36,60,15.0,8.333333333333332,21837.0,180.0,13.0,7.222222222222221
278.0,"Caliendo, Marco",7.0,2.456140350877193,,,0.4942174248265227,,0.2666666666666666,1397.0,9.79182729375482,20.0,7.017543859649122,Economics,mixed,0.0,,good,,200.0,70.17543859649122,0.0,0.0,14267.0,True,https://openalex.org/A5037829972,Marco Caliendo,285.0,,,0.0,"{""Oxford"": 103, ""Other"": 75, ""Unknown"": 53, ""Springer Nature"": 22, ""Elsevier"": 20, ""Wiley"": 8, ""Taylor & Francis"": 4}",168,bottom_quartile,7051,30,76,22.0,7.719298245614035,14267.0,285.0,8.0,2.807017543859649
176.0,"Stahl, Dale O.",19.0,9.743589743589745,,,0.3721175584024114,,0.3538461538461538,3664.0,55.22230595327808,39.0,20.0,Economics,mixed,1.0,,good,,85.0,43.58974358974359,1.0,0.5128205128205128,6635.0,True,https://openalex.org/A5112143996,Dale O. Stahl,195.0,,,0.0,"{""Other"": 92, ""Elsevier"": 39, ""Unknown"": 21, ""Springer Nature"": 19, ""Oxford"": 10, ""Wiley"": 7, ""Taylor & Francis"": 4, ""ACM"": 1, ""IEEE"": 1, ""Frontiers"": 1}",169,bottom_quartile,2469,23,69,19.0,9.743589743589745,6635.0,195.0,7.0,3.589743589743589
374.0,"Levine, David I.",43.0,10.311750599520384,,,0.3932355840315426,,0.2254196642685851,1353.0,8.335386890093641,35.0,8.393285371702639,Economics,mixed,1.0,,good,,141.0,33.81294964028777,3.0,0.7194244604316548,16232.0,True,https://openalex.org/A5063165820,David I. Levine,417.0,,,2.0,"{""Other"": 158, ""Unknown"": 80, ""Oxford"": 65, ""Elsevier"": 35, ""Wiley"": 33, ""Cambridge"": 17, ""Taylor & Francis"": 15, ""IEEE"": 5, ""ACS"": 3, ""Springer Nature"": 3, ""PLOS"": 2, ""Frontiers"": 1}",170,bottom_quartile,6383,35,94,3.0,0.7194244604316548,16232.0,417.0,33.0,7.913669064748201
545.0,"Sturm, Jan-Egbert Egbert",36.0,6.196213425129088,,,0.4495004683109584,,0.225473321858864,4192.0,32.71932563221979,35.0,6.024096385542169,Economics,mixed,0.0,,good,,235.0,40.44750430292599,0.0,0.0,12812.0,True,https://openalex.org/A5064825020,Jan‐Egbert Sturm,581.0,,,0.0,"{""Other"": 241, ""Unknown"": 182, ""Oxford"": 70, ""Elsevier"": 35, ""Springer Nature"": 31, ""Wiley"": 11, ""Taylor & Francis"": 11}",171,bottom_quartile,5759,35,131,31.0,5.335628227194492,12812.0,581.0,11.0,1.8932874354561104
259.0,"Bertola, Giuseppe",50.0,16.181229773462782,,,0.2595634320293927,,0.2427184466019417,1456.0,15.73373676248109,22.0,7.119741100323624,Economics,mixed,0.0,,good,,117.0,37.86407766990291,0.0,0.0,9254.0,True,https://openalex.org/A5047719419,Giuseppe Bertola,309.0,,,0.0,"{""Other"": 129, ""Unknown"": 85, ""Oxford"": 43, ""Elsevier"": 22, ""Wiley"": 16, ""Springer Nature"": 9, ""Cambridge"": 5}",172,bottom_quartile,2402,26,75,9.0,2.912621359223301,9254.0,309.0,16.0,5.177993527508091
131.0,"Nyborg, Karine",4.0,2.9629629629629632,,,0.6945481702763256,,0.3481481481481481,1262.0,23.562359970126963,17.0,12.592592592592592,Economics,mixed,0.0,,good,,81.0,60.0,0.0,0.0,5356.0,True,https://openalex.org/A5049895827,Karine Nyborg,135.0,,,0.0,"{""Other"": 38, ""Unknown"": 37, ""Oxford"": 23, ""Springer Nature"": 17, ""Elsevier"": 17, ""Wiley"": 3}",173,bottom_quartile,3720,28,47,17.0,12.592592592592592,5356.0,135.0,3.0,2.2222222222222223
163.0,"Holtz-Eakin, Douglas",9.0,5.232558139534884,,,0.2829441373050582,,0.2732558139534883,971.0,8.012212228731745,13.0,7.55813953488372,Economics,mixed,0.0,,good,,71.0,41.27906976744186,0.0,0.0,12119.0,True,https://openalex.org/A5008873925,Douglas Holtz‐Eakin,172.0,,,0.0,"{""Other"": 70, ""Unknown"": 60, ""Oxford"": 14, ""Elsevier"": 13, ""Wiley"": 11, ""Springer Nature"": 4}",174,anomaly,3429,23,47,4.0,2.3255813953488373,12119.0,172.0,11.0,6.395348837209303
114.0,"Maddala, G. S.",47.0,29.19254658385093,,,0.1825781324213926,,0.2981366459627329,876.0,2.773819701719388,23.0,14.285714285714285,Economics,mixed,0.0,,good,,12.0,7.453416149068323,0.0,0.0,31581.0,True,https://openalex.org/A5020576268,G. S. Maddala,161.0,,,0.0,"{""Unknown"": 43, ""Wiley"": 28, ""Other"": 26, ""Elsevier"": 23, ""Cambridge"": 21, ""Taylor & Francis"": 10, ""Oxford"": 5, ""Springer Nature"": 5}",175,anomaly,5766,17,48,5.0,3.1055900621118013,31581.0,161.0,28.0,17.391304347826086
404.0,"White, Lawrence J.",48.0,10.619469026548671,,,0.2651542649727768,,0.2964601769911504,1595.0,14.473684210526317,35.0,7.7433628318584065,Economics,mixed,0.0,,good,,173.0,38.27433628318584,0.0,0.0,11020.0,True,https://openalex.org/A5030444808,Lawrence J. White,452.0,,,0.0,"{""Other"": 130, ""Unknown"": 109, ""Oxford"": 93, ""Springer Nature"": 38, ""Elsevier"": 35, ""Wiley"": 33, ""Taylor & Francis"": 11, ""Cambridge"": 2, ""ACS"": 1}",176,anomaly,2922,24,134,38.0,8.4070796460177,11020.0,452.0,33.0,7.300884955752212
100.0,"Kirzner, Israel M.",73.0,42.19653179190752,,,0.179175197426148,,0.2254335260115607,0.0,0.0,0.0,0.0,Economics,mixed,0.0,,good,,18.0,10.404624277456648,0.0,0.0,17095.0,True,https://openalex.org/A5006898504,Israel M. Kirzner,173.0,,,0.0,"{""Other"": 65, ""Unknown"": 53, ""Wiley"": 22, ""Springer Nature"": 20, ""Oxford"": 6, ""Taylor & Francis"": 4, ""Cambridge"": 3}",177,anomaly,3063,10,39,20.0,11.560693641618498,17095.0,173.0,22.0,12.716763005780344
191.0,"Wolfram, Catherine D.",8.0,4.0201005025125625,,,0.4662087912087912,,0.2412060301507537,358.0,4.917582417582418,6.0,3.015075376884422,Economics,mixed,0.0,,good,,104.0,52.26130653266332,0.0,0.0,7280.0,True,https://openalex.org/A5014979772,Catherine Wolfram,199.0,,,0.0,"{""Unknown"": 85, ""Other"": 65, ""Oxford"": 30, ""Wiley"": 8, ""Elsevier"": 6, ""Springer Nature"": 5}",178,anomaly,3394,28,48,5.0,2.512562814070352,7280.0,199.0,8.0,4.0201005025125625
131.0,"Tadelis, Steven",9.0,6.428571428571428,,,0.3606483055650005,,0.25,281.0,3.184857758132155,4.0,2.857142857142857,Economics,mixed,0.0,,good,,79.0,56.42857142857143,0.0,0.0,8823.0,True,https://openalex.org/A5036721922,Steven Tadelis,140.0,,,0.0,"{""Other"": 58, ""Unknown"": 41, ""Oxford"": 28, ""Wiley"": 4, ""Elsevier"": 4, ""Cambridge"": 2, ""Springer Nature"": 2, ""IEEE"": 1}",179,anomaly,3182,21,35,2.0,1.4285714285714286,8823.0,140.0,4.0,2.857142857142857
123.0,"MacCormick, Neil",144.0,53.93258426966292,,,0.216273030790157,,0.1760299625468165,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,29.0,10.861423220973784,0.0,0.0,8087.0,True,https://openalex.org/A5067151767,Neil MacCormick,267.0,,,0.0,"{""Unknown"": 93, ""Oxford"": 72, ""Other"": 60, ""Springer Nature"": 22, ""Wiley"": 10, ""Cambridge"": 8, ""Taylor & Francis"": 2}",180,top_quartile,1749,17,47,22.0,8.239700374531834,8087.0,267.0,10.0,3.745318352059925
1164.0,"Sunstein, Cass R.",360.0,23.62204724409449,,,0.4526941258863696,,0.2690288713910761,633.0,0.6926814321981967,15.0,0.984251968503937,Law,mixed,0.0,,good,,703.0,46.128608923884514,1.0,0.0656167979002624,91384.0,True,https://openalex.org/A5052372722,Cass R. Sunstein,1524.0,,,1.0,"{""Unknown"": 499, ""Other"": 488, ""Oxford"": 342, ""Cambridge"": 95, ""Springer Nature"": 47, ""Wiley"": 23, ""Elsevier"": 15, ""Taylor & Francis"": 12, ""ACM"": 2, ""PLOS"": 1}",181,top_quartile,41369,75,410,47.0,3.083989501312336,91384.0,1524.0,23.0,1.5091863517060369
,"van Asselt, Harro V.",,,,,,,,,,,,Law,mixed,,,not_found,,,,,,,False,,,,,,,,182,top_quartile,4527,36,133,,,,,,
296.0,"Post, Robert C.",126.0,29.85781990521327,,,0.5884879725085911,,0.1777251184834123,126.0,2.706185567010309,17.0,4.028436018957346,Law,mixed,0.0,,good,,112.0,26.54028436018957,0.0,0.0,4656.0,True,https://openalex.org/A5005663941,Robert C. Post,422.0,,,0.0,"{""Other"": 185, ""Unknown"": 94, ""Cambridge"": 60, ""Oxford"": 50, ""Elsevier"": 17, ""Wiley"": 7, ""Taylor & Francis"": 5, ""Springer Nature"": 2, ""IEEE"": 2}",183,top_quartile,2740,26,75,2.0,0.4739336492890995,4656.0,422.0,7.0,1.6587677725118484
196.0,"Alter, Karen J.",78.0,28.46715328467153,,,0.5095625149414296,,0.1788321167883211,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,92.0,33.57664233576642,0.0,0.0,8366.0,True,https://openalex.org/A5045576747,Karen J. Alter,274.0,,,0.0,"{""Unknown"": 82, ""Oxford"": 79, ""Other"": 75, ""Cambridge"": 29, ""Taylor & Francis"": 4, ""Springer Nature"": 3, ""Wiley"": 2}",184,top_quartile,4263,28,49,3.0,1.094890510948905,8366.0,274.0,2.0,0.7299270072992701
232.0,"Ruhl, J. B.",18.0,7.199999999999999,,,0.6883794825238312,,0.356,73.0,1.6568315932818884,7.0,2.8000000000000003,Law,mixed,1.0,,good,,164.0,65.60000000000001,2.0,0.8,4406.0,True,https://openalex.org/A5076605687,J. B. Ruhl,250.0,,,1.0,"{""Other"": 95, ""Oxford"": 83, ""Unknown"": 46, ""Wiley"": 8, ""Elsevier"": 7, ""Taylor & Francis"": 5, ""Cambridge"": 3, ""Springer Nature"": 1, ""PLOS"": 1, ""Frontiers"": 1}",185,top_quartile,3033,28,89,1.0,0.4,4406.0,250.0,8.0,3.2
70.0,"Persily, Nathaniel A.",20.0,22.22222222222222,,,0.5607337630143778,,0.4555555555555555,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,45.0,50.0,0.0,0.0,2017.0,True,https://openalex.org/A5019904524,Nathaniel Persily,90.0,,,0.0,"{""Other"": 40, ""Unknown"": 21, ""Oxford"": 17, ""Cambridge"": 11, ""Springer Nature"": 1}",186,bottom_quartile,1131,16,41,1.0,1.1111111111111112,2017.0,90.0,0.0,0.0
102.0,"Cotterrell, Roger B.M.",107.0,51.19617224880383,,,0.3095944609297725,,0.3444976076555024,0.0,0.0,1.0,0.4784688995215311,Law,mixed,0.0,,good,,32.0,15.311004784688995,0.0,0.0,3033.0,True,https://openalex.org/A5077376042,Roger Cotterrell,209.0,,,0.0,"{""Unknown"": 87, ""Oxford"": 34, ""Other"": 34, ""Wiley"": 27, ""Cambridge"": 20, ""Taylor & Francis"": 4, ""Springer Nature"": 2, ""Elsevier"": 1}",187,bottom_quartile,939,15,72,2.0,0.9569377990430622,3033.0,209.0,27.0,12.91866028708134
161.0,"Peel, Jacqueline",119.0,42.5,,,0.5196945337620579,,0.2214285714285714,12.0,0.482315112540193,2.0,0.7142857142857143,Law,mixed,0.0,,good,,53.0,18.928571428571427,0.0,0.0,2488.0,True,https://openalex.org/A5081060579,Jacqueline Peel,280.0,,,0.0,"{""Cambridge"": 112, ""Unknown"": 99, ""Other"": 41, ""Oxford"": 17, ""Wiley"": 4, ""Springer Nature"": 3, ""Elsevier"": 2, ""Taylor & Francis"": 2}",188,bottom_quartile,1293,16,62,3.0,1.0714285714285714,2488.0,280.0,4.0,1.4285714285714286
231.0,"Zumbansen, Peer C.",57.0,19.791666666666664,,,0.5644104803493449,,0.3229166666666667,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,122.0,42.36111111111111,0.0,0.0,1832.0,True,https://openalex.org/A5050156026,Peer Zumbansen,288.0,,,0.0,"{""Unknown"": 117, ""Oxford"": 80, ""Cambridge"": 42, ""Other"": 27, ""Taylor & Francis"": 13, ""Wiley"": 5, ""Springer Nature"": 4}",189,bottom_quartile,1034,16,93,4.0,1.3888888888888888,1832.0,288.0,5.0,1.7361111111111112
255.0,"Schmitt, Michael N.",101.0,28.370786516853936,,,0.1520950181458264,,0.2050561797752809,19.0,0.3134279115803365,1.0,0.2808988764044944,Law,mixed,0.0,,good,,58.0,16.292134831460675,0.0,0.0,6062.0,True,https://openalex.org/A5110681251,Michael N. Schmitt,356.0,,,0.0,"{""Unknown"": 185, ""Other"": 93, ""Cambridge"": 45, ""Oxford"": 19, ""Taylor & Francis"": 8, ""Springer Nature"": 3, ""Wiley"": 1, ""Elsevier"": 1, ""IEEE"": 1}",190,bottom_quartile,922,16,73,3.0,0.8426966292134831,6062.0,356.0,1.0,0.2808988764044944
202.0,"Ewing, Keith D.",92.0,31.29251700680272,,,0.5656081485919713,,0.4353741496598639,48.0,2.8759736369083284,1.0,0.3401360544217687,Law,mixed,0.0,,good,,34.0,11.564625850340136,0.0,0.0,1669.0,True,https://openalex.org/A5109935643,Keith Ewing,294.0,,,0.0,"{""Oxford"": 78, ""Unknown"": 77, ""Cambridge"": 59, ""Other"": 57, ""Wiley"": 10, ""Taylor & Francis"": 9, ""Springer Nature"": 3, ""Elsevier"": 1}",191,bottom_quartile,944,17,128,3.0,1.020408163265306,1669.0,294.0,10.0,3.4013605442176877
46.0,"Freeman, Jody",9.0,16.363636363636363,,,1.046337817638266,,0.3454545454545454,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,32.0,58.18181818181818,0.0,0.0,1338.0,True,https://openalex.org/A5074953621,Jody Freeman,55.0,,,0.0,"{""Oxford"": 20, ""Other"": 20, ""Unknown"": 12, ""Cambridge"": 2, ""Taylor & Francis"": 1}",192,anomaly,1400,12,19,0.0,0.0,1338.0,55.0,0.0,0.0
152.0,"Fletcher, George P.",184.0,54.761904761904766,,,0.1922787666081724,,0.1577380952380952,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,34.0,10.11904761904762,0.0,0.0,3989.0,True,https://openalex.org/A5109190742,George P. Fletcher,336.0,,,0.0,"{""Unknown"": 200, ""Other"": 77, ""Oxford"": 30, ""Cambridge"": 13, ""Taylor & Francis"": 10, ""Springer Nature"": 6}",193,anomaly,767,15,53,6.0,1.7857142857142856,3989.0,336.0,0.0,0.0
2.0,"Goodman, Ryan E.",0.0,0.0,,,398.3333333333333,,15.0,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,1.0,50.0,0.0,0.0,3.0,True,https://openalex.org/A5068803552,Ryan Goodman,2.0,,,0.0,"{""Unknown"": 1, ""Other"": 1}",194,anomaly,1195,13,30,0.0,0.0,3.0,2.0,0.0,0.0
79.0,"Talmon, Stefan",58.0,42.33576642335766,,,0.6035587188612099,,0.1751824817518248,10.0,0.7117437722419928,1.0,0.7299270072992701,Law,mixed,0.0,,good,,38.0,27.73722627737226,0.0,0.0,1405.0,True,https://openalex.org/A5112060847,Stefan Talmon,137.0,,,0.0,"{""Unknown"": 62, ""Oxford"": 31, ""Cambridge"": 23, ""Other"": 20, ""Elsevier"": 1}",195,anomaly,848,13,24,0.0,0.0,1405.0,137.0,0.0,0.0
71.0,"Heller, Kevin Jon",33.0,31.73076923076923,,,0.5231513476157568,,0.25,0.0,0.0,0.0,0.0,Law,mixed,0.0,,good,,32.0,30.76923076923077,0.0,0.0,1447.0,True,https://openalex.org/A5010907689,Kevin Jon Heller,104.0,,,0.0,"{""Oxford"": 40, ""Other"": 26, ""Unknown"": 26, ""Cambridge"": 7, ""Taylor & Francis"": 3, ""Springer Nature"": 1, ""Wiley"": 1}",196,anomaly,757,14,26,1.0,0.9615384615384616,1447.0,104.0,1.0,0.9615384615384616
303.0,"Nelson, Caleb",3.0,0.9803921568627452,,,0.0918690601900739,,0.0522875816993464,1698.0,17.930306230200635,133.0,43.4640522875817,Law,mixed,1.0,,good,,80.0,26.14379084967321,1.0,0.326797385620915,9470.0,True,https://openalex.org/A5051523823,Caleb P. Nelson,306.0,,,0.0,"{""Other"": 146, ""Elsevier"": 133, ""Unknown"": 12, ""Springer Nature"": 7, ""Wiley"": 6, ""Frontiers"": 1, ""Taylor & Francis"": 1}",197,anomaly,870,13,16,7.0,2.287581699346405,9470.0,306.0,6.0,1.96078431372549
269.0,"Reeves, Thomas Charles",64.0,19.21921921921922,,,0.2707234961570222,,0.3033033033033033,1313.0,8.340214698596201,8.0,2.4024024024024024,Education,mixed,0.0,,good,,43.0,12.912912912912914,0.0,0.0,15743.0,True,https://openalex.org/A5032644247,Thomas C. Reeves,333.0,,,0.0,"{""Unknown"": 133, ""Other"": 100, ""Oxford"": 44, ""Springer Nature"": 25, ""Taylor & Francis"": 18, ""Elsevier"": 8, ""Wiley"": 5}",198,top_quartile,4262,31,101,25.0,7.5075075075075075,15743.0,333.0,5.0,1.5015015015015014
199.0,"Hew, Khe Foon Timothy",42.0,17.42738589211618,,,0.6200022588660492,,0.7427385892116183,5409.0,30.54551615089225,26.0,10.78838174273859,Education,mixed,2.0,,good,,64.0,26.55601659751037,3.0,1.2448132780082988,17708.0,True,https://openalex.org/A5018286194,Khe Foon Hew,241.0,,,1.0,"{""Other"": 61, ""Unknown"": 57, ""Springer Nature"": 47, ""Taylor & Francis"": 29, ""Elsevier"": 26, ""Wiley"": 15, ""Frontiers"": 2, ""IEEE"": 2, ""PLOS"": 1, ""Oxford"": 1}",199,top_quartile,10979,50,179,47.0,19.50207468879668,17708.0,241.0,15.0,6.224066390041494
61.0,"Hidi, Suzanne E.",31.0,33.69565217391305,,,0.4839023336214347,,0.5978260869565217,1941.0,10.485090751944684,16.0,17.391304347826086,Education,mixed,0.0,,good,,6.0,6.521739130434782,0.0,0.0,18512.0,True,https://openalex.org/A5008301431,Suzanne Hidi,92.0,,,0.0,"{""Unknown"": 33, ""Other"": 19, ""Elsevier"": 16, ""Taylor & Francis"": 7, ""Springer Nature"": 6, ""Cambridge"": 6, ""Wiley"": 5}",200,top_quartile,8958,30,55,6.0,6.521739130434782,18512.0,92.0,5.0,5.434782608695652
240.0,"Berninger, Virginia Wise",71.0,22.82958199356913,,,0.6771517279991857,,0.7459807073954984,2928.0,14.903038631852192,51.0,16.39871382636656,Education,mixed,1.0,,good,,64.0,20.578778135048232,2.0,0.6430868167202572,19647.0,True,https://openalex.org/A5050933629,Virginia W. Berninger,311.0,,,1.0,"{""Other"": 111, ""Unknown"": 55, ""Elsevier"": 51, ""Taylor & Francis"": 42, ""Springer Nature"": 29, ""Wiley"": 13, ""Oxford"": 8, ""Frontiers"": 1, ""PLOS"": 1}",201,top_quartile,13304,64,232,29.0,9.32475884244373,19647.0,311.0,13.0,4.180064308681672
209.0,"Kristjánsson, Kristján",101.0,32.58064516129032,,,0.5545073375262054,,0.4483870967741935,197.0,3.441649196366177,2.0,0.6451612903225806,Education,mixed,0.0,,good,,68.0,21.935483870967744,0.0,0.0,5724.0,True,https://openalex.org/A5035396893,Kristján Kristjánsson,310.0,,,0.0,"{""Unknown"": 108, ""Other"": 58, ""Taylor & Francis"": 51, ""Cambridge"": 32, ""Springer Nature"": 25, ""Oxford"": 21, ""Wiley"": 13, ""Elsevier"": 2}",202,top_quartile,3174,29,139,25.0,8.064516129032258,5724.0,310.0,13.0,4.193548387096775
