sample_id,replicate,authfull,field,field_type,institution,scopus_pubs,scopus_citations,scopus_h_index,openalex_found,openalex_id,openalex_name,openalex_pubs,openalex_citations,coverage_ratio,citation_coverage,match_quality,total_works,total_citations,books_count,books_pct,articles_count,oa_count,oa_pct,elsevier_count,elsevier_pct,elsevier_citations,elsevier_citations_pct,wiley_count,wiley_pct,springer_count,springer_pct,plos_count,frontiers_count,oa_publisher_count,oa_publisher_pct
22,4,"Bradley, Andrew P.",Artificial Intelligence & Image Processing,journal_heavy,Queensland University of Technology,156,10280,32,True,https://openalex.org/A5042053820,Andrew P. Bradley,261.0,16253.0,0.5977011494252874,0.6324986156401895,good,261,16253,27,10.344827586206897,234,79,30.268199233716476,33,12.643678160919542,8416.0,51.781209622838865,17.0,6.513409961685824,28.0,10.727969348659004,2.0,0.0,2.0,0.7662835249042145
23,4,"Back, Thomas George",Organic Chemistry,journal_heavy,University of Calgary,201,5380,39,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
24,4,"Lam, Lawrence T.M.",Emergency & Critical Care Medicine,journal_heavy,Faculty of Medical and Health Sciences,182,5334,35,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
25,4,"Tromberg, Bruce J.",Optics,journal_heavy,"University of California, Irvine",525,20283,75,True,https://openalex.org/A5015656700,Bruce J. Tromberg,375.0,14240.0,1.4,1.42436797752809,good,375,14240,15,4.0,360,219,58.4,28,7.466666666666668,3477.0,24.417134831460675,23.0,6.133333333333333,8.0,2.1333333333333333,1.0,0.0,1.0,0.26666666666666666
26,4,"Bernstein, David I.",Virology,journal_heavy,Cincinnati Children's Hospital Medical Center,361,19669,73,True,https://openalex.org/A5090332369,David I. Bernstein,1009.0,49161.0,0.35777998017839446,0.40009357010638513,good,1009,49161,46,4.558969276511397,963,402,39.841427155599604,510,50.545094152626355,25605.0,52.08396899981693,37.0,3.6669970267591676,35.0,3.468780971258672,5.0,1.0,6.0,0.5946481665014867
27,4,"Roughgarden, Joan E.",Ecology,journal_heavy,Stanford University,125,11831,49,True,https://openalex.org/A5051515473,Joan Roughgarden,103.0,11057.0,1.2135922330097086,1.0700009044044496,good,103,11057,19,18.446601941747574,84,34,33.00970873786408,12,11.650485436893204,263.0,2.378583702631817,12.0,11.650485436893204,9.0,8.737864077669903,1.0,0.0,1.0,0.9708737864077669
28,4,"Fields, Howard L.",Neurology & Neurosurgery,journal_heavy,"University of California, San Francisco",273,27160,87,True,https://openalex.org/A5013319818,Howard L. Fields,340.0,40548.0,0.8029411764705883,0.6698234191575417,good,340,40548,25,7.352941176470589,315,81,23.823529411764703,88,25.882352941176475,10671.0,26.316957679786917,30.0,8.823529411764707,23.0,6.764705882352941,4.0,0.0,4.0,1.1764705882352942
29,4,"Zheng, Wei",Oncology & Carcinogenesis,journal_heavy,National Institutes of Health (NIH),1293,74837,123,True,https://openalex.org/A5100401143,Wei Zheng,2262.0,69697.0,0.5716180371352785,1.0737477940226983,good,2262,69697,14,0.618921308576481,2248,1632,72.14854111405835,201,8.885941644562333,10742.0,15.41242808155301,165.0,7.294429708222812,222.0,9.814323607427056,44.0,13.0,57.0,2.519893899204244
30,4,"Voelkel, Norbert Felix",Respiratory System,journal_heavy,Amsterdam UMC - University of Amsterdam,501,31252,93,True,https://openalex.org/A5111677624,Norbert F. Voelkel,412.0,32147.0,1.2160194174757282,0.9721591439325598,good,412,32147,24,5.825242718446602,388,125,30.339805825242717,78,18.932038834951456,7168.0,22.29757053535322,19.0,4.611650485436893,14.0,3.3980582524271843,8.0,1.0,9.0,2.1844660194174756
31,4,"Weisman, Michael H.",Arthritis & Rheumatology,journal_heavy,Stanford University School of Medicine,297,35669,81,True,https://openalex.org/A5030335777,Michael H. Weisman,532.0,38165.0,0.5582706766917294,0.934599764181842,good,532,38165,16,3.007518796992481,516,204,38.34586466165413,90,16.917293233082706,5974.0,15.653085287567142,127.0,23.872180451127818,33.0,6.203007518796992,6.0,1.0,7.0,1.3157894736842104
32,4,"Ervasti, James M.",Biochemistry & Molecular Biology,journal_heavy,University of Minnesota Twin Cities,121,9186,45,True,https://openalex.org/A5087655378,James M. Ervasti,154.0,12398.0,0.7857142857142857,0.7409259557993225,good,154,12398,2,1.2987012987012987,152,109,70.77922077922078,58,37.66233766233766,4537.0,36.594612034199066,15.0,9.740259740259742,10.0,6.493506493506493,8.0,1.0,9.0,5.844155844155844
33,4,"Beehr, Terry A.",Business & Management,journal_heavy,Central Michigan University,161,11918,59,True,https://openalex.org/A5091878227,Terry A. Beehr,332.0,21528.0,0.48493975903614456,0.553604607952434,good,332,21528,23,6.927710843373494,309,25,7.530120481927711,19,5.72289156626506,3618.0,16.806020066889634,44.0,13.253012048192772,13.0,3.91566265060241,0.0,0.0,0.0,0.0
34,4,"Schachar, Russell James",Psychiatry,journal_heavy,The Hospital for Sick Children,327,23951,76,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
35,4,"Clary, David C.",Chemical Physics,journal_heavy,University of Oxford,368,12692,53,True,https://openalex.org/A5001219064,David C. Clary,438.0,19331.0,0.8401826484018264,0.6565619988619316,good,438,19331,23,5.251141552511415,415,49,11.187214611872145,96,21.91780821917808,2797.0,14.468987636438879,11.0,2.5114155251141552,15.0,3.4246575342465753,0.0,0.0,0.0,0.0
36,4,"Schernhammer, Eva S.",Epidemiology,journal_heavy,Harvard Medical School,315,19994,72,True,https://openalex.org/A5018699045,Eva Schernhammer,419.0,27081.0,0.7517899761336515,0.7383036076954322,good,419,27081,4,0.9546539379474941,415,295,70.40572792362768,65,15.513126491646778,3590.0,13.256526716147853,21.0,5.011933174224343,55.0,13.126491646778044,9.0,3.0,12.0,2.863961813842482
37,4,"Correll, Christophe U.",Psychiatry,journal_heavy,Berliner Institut für Gesundheitsforschung,586,40655,106,True,https://openalex.org/A5108100016,Christophe U. Correll,1.0,42.0,586.0,967.9761904761905,good,1,42,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
38,4,"Cohen, Donald J.",Psychiatry,journal_heavy,Yale Child Study Center,398,22652,77,True,https://openalex.org/A5109272148,Donald J. Cohen,373.0,31779.0,1.0670241286863271,0.7127977595267315,good,373,31779,35,9.383378016085791,338,46,12.332439678284182,102,27.34584450402145,8806.0,27.71012303722584,29.0,7.774798927613941,33.0,8.847184986595174,0.0,0.0,0.0,0.0
39,4,"Mian, Ajmal S.",Artificial Intelligence & Image Processing,journal_heavy,The University of Western Australia,308,11605,54,True,https://openalex.org/A5089986388,Ajmal Mian,522.0,19593.0,0.5900383141762452,0.592303373653856,good,522,19593,35,6.704980842911877,487,239,45.785440613026815,44,8.42911877394636,1871.0,9.549328841933344,7.0,1.3409961685823755,51.0,9.770114942528735,1.0,0.0,1.0,0.19157088122605362
40,4,"Willard, Huntington F.",Genetics & Heredity,journal_heavy,Genome National Group,370,23591,74,True,https://openalex.org/A5109872049,Huntington F. Willard,263.0,27345.0,1.4068441064638784,0.862717132931066,good,263,27345,46,17.490494296577946,217,80,30.418250950570343,98,37.26235741444867,7032.0,25.71585298957762,9.0,3.4220532319391634,49.0,18.631178707224336,6.0,0.0,6.0,2.2813688212927756
41,4,"Gristina, Anthony",Orthopedics,journal_heavy,Wake Forest Baptist Health,82,6715,31,True,https://openalex.org/A5015839093,Anthony G. Gristina,88.0,9137.0,0.9318181818181818,0.7349239356462733,good,88,9137,9,10.227272727272728,79,5,5.681818181818182,16,18.181818181818183,2882.0,31.542081646054505,9.0,10.227272727272728,0.0,0.0,0.0,0.0,0.0,0.0
42,4,"Li, James C.M.",Materials,journal_heavy,Hajim School of Engineering and Applied Sciences,303,6351,42,True,https://openalex.org/A5101545639,James Li,70.0,1163.0,4.328571428571428,5.460877042132416,good,70,1163,3,4.285714285714286,67,36,51.42857142857142,13,18.571428571428573,480.0,41.2725709372313,2.0,2.857142857142857,9.0,12.857142857142856,0.0,0.0,0.0,0.0
43,4,"McConnell, Harden M.",Chemical Physics,journal_heavy,Stanford University,349,19244,66,True,https://openalex.org/A5041639297,Harden M. McConnell,435.0,41168.0,0.8022988505747126,0.46745044694908666,good,435,41168,13,2.9885057471264367,422,119,27.35632183908046,87,20.0,7762.0,18.854450058297704,15.0,3.4482758620689653,9.0,2.0689655172413794,0.0,0.0,0.0,0.0
44,4,"Schutter, Dennis J.Lg G.",Neurology & Neurosurgery,journal_heavy,Helmholtz Instituut,206,7102,48,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
45,4,"Schäfer, T.",Nuclear & Particle Physics,journal_heavy,NC State University,148,8017,41,True,https://openalex.org/A5110846056,T. Schäfer,118.0,8062.0,1.2542372881355932,0.994418258496651,good,118,8062,9,7.627118644067797,109,19,16.101694915254235,6,5.084745762711865,297.0,3.683949392210369,38.0,32.20338983050847,16.0,13.559322033898304,0.0,0.0,0.0,0.0
46,4,"Delbeke, Dominique",Nuclear Medicine & Medical Imaging,journal_heavy,Vanderbilt University Medical Center,192,13865,53,True,https://openalex.org/A5088448064,Dominique Delbeke,237.0,18125.0,0.810126582278481,0.7649655172413793,good,237,18125,45,18.9873417721519,192,41,17.29957805907173,35,14.767932489451477,1959.0,10.808275862068966,4.0,1.6877637130801686,27.0,11.39240506329114,0.0,0.0,0.0,0.0
47,4,"Wender, Paul A.",Organic Chemistry,journal_heavy,Stanford University,358,23115,81,True,https://openalex.org/A5060002438,Paul A. Wender,603.0,30618.0,0.593698175787728,0.7549480697628845,good,603,30618,10,1.658374792703151,593,206,34.16252072968491,86,14.262023217247096,3818.0,12.46978901299889,175.0,29.021558872305143,21.0,3.482587064676617,1.0,1.0,2.0,0.33167495854063017
48,4,"Matta, Chérif F.",Chemical Physics,journal_heavy,Mount Saint Vincent University,155,6650,38,True,https://openalex.org/A5007296680,Chérif F. Matta,249.0,7625.0,0.6224899598393574,0.8721311475409836,good,249,7625,31,12.449799196787147,218,87,34.93975903614458,42,16.867469879518072,578.0,7.580327868852459,53.0,21.285140562248998,30.0,12.048192771084338,0.0,0.0,0.0,0.0
49,4,"Haanen, John B.A.G.",Oncology & Carcinogenesis,journal_heavy,The Netherlands Cancer Institute,467,65281,96,True,https://openalex.org/A5017136846,John B.A.G. Haanen,930.0,94651.0,0.5021505376344086,0.6897021690209295,good,930,94651,12,1.2903225806451613,918,600,64.51612903225806,234,25.161290322580644,18351.0,19.388067743605454,28.0,3.010752688172043,98.0,10.53763440860215,0.0,2.0,2.0,0.21505376344086022
50,4,"Berezhiani, Zurab G.",Nuclear & Particle Physics,journal_heavy,Università degli Studi dell'Aquila,116,4489,39,True,https://openalex.org/A5042228727,Zurab Berezhiani,178.0,5984.0,0.651685393258427,0.7501671122994652,good,178,5984,4,2.247191011235955,174,108,60.67415730337079,36,20.224719101123593,2369.0,39.588903743315505,1.0,0.5617977528089888,23.0,12.921348314606742,0.0,0.0,0.0,0.0
51,4,"Rabczuk, Timon",Applied Mathematics,journal_heavy,Bauhaus-Universität Weimar,820,45457,113,True,https://openalex.org/A5065190539,Timon Rabczuk,1050.0,61672.0,0.780952380952381,0.7370767933584123,good,1050,61672,51,4.857142857142857,999,434,41.333333333333336,504,48.0,39735.0,64.42956284861849,38.0,3.619047619047619,114.0,10.857142857142858,0.0,0.0,0.0,0.0
52,4,"Ambraseys, Nicholas N.",Geochemistry & Geophysics,journal_heavy,Imperial College London,152,10345,49,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
53,4,"Hirschberg, Julia B.",Speech-Language Pathology & Audiology,journal_heavy,The Fu Foundation School of Engineering and Applied Science,254,9360,45,True,https://openalex.org/A5045037642,Julia Hirschberg,446.0,21248.0,0.5695067264573991,0.44051204819277107,good,446,21248,23,5.15695067264574,423,207,46.41255605381166,25,5.605381165919283,2152.0,10.12801204819277,1.0,0.2242152466367713,8.0,1.7937219730941705,0.0,0.0,0.0,0.0
54,4,"Raychaudhuri, Soumya",Developmental Biology,journal_heavy,Harvard Medical School,198,44305,85,True,https://openalex.org/A5081489856,Soumya Raychaudhuri,522.0,77845.0,0.3793103448275862,0.5691438114201297,good,522,77845,18,3.4482758620689653,504,426,81.60919540229885,60,11.494252873563218,4182.0,5.372214015029867,20.0,3.8314176245210727,109.0,20.88122605363985,15.0,1.0,16.0,3.065134099616858
55,4,"Bustin, Michael",Biochemistry & Molecular Biology,journal_heavy,National Cancer Institute (NCI),291,11155,48,True,https://openalex.org/A5039096120,Michael Bustin,332.0,19187.0,0.8765060240963856,0.5813832282274457,good,332,19187,6,1.8072289156626504,326,173,52.108433734939766,112,33.734939759036145,7352.0,38.31761088236827,25.0,7.530120481927711,27.0,8.132530120481928,1.0,0.0,1.0,0.30120481927710846
56,4,"Melzack, Ronald",Neurology & Neurosurgery,journal_heavy,Université McGill,230,32459,67,True,https://openalex.org/A5086607155,Ronald Melzack,337.0,57885.0,0.6824925816023739,0.5607497624600501,good,337,57885,42,12.462908011869436,295,42,12.462908011869436,102,30.267062314540063,10772.0,18.609311566036105,8.0,2.3738872403560833,10.0,2.967359050445104,0.0,0.0,0.0,0.0
57,4,"Brett, Carlton E.E.",Paleontology,journal_heavy,University of Cincinnati,225,6113,42,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
58,4,"Holt-Lunstad, Julianne",Social Psychology,journal_heavy,Foundation for Social Connection,82,13367,36,True,https://openalex.org/A5025668220,Julianne Holt‐Lunstad,129.0,21160.0,0.6356589147286822,0.631710775047259,good,129,21160,16,12.4031007751938,113,58,44.96124031007752,14,10.852713178294573,704.0,3.32703213610586,11.0,8.527131782945736,9.0,6.976744186046512,2.0,2.0,4.0,3.10077519379845
59,4,"Vadhan, Salil P.",Computation Theory & Mathematics,journal_heavy,Harvard University,183,9482,49,True,https://openalex.org/A5016656677,Salil Vadhan,322.0,14307.0,0.5683229813664596,0.6627524987768225,good,322,14307,63,19.565217391304348,259,148,45.962732919254655,6,1.8633540372670807,632.0,4.417418047109806,1.0,0.3105590062111801,57.0,17.70186335403727,1.0,0.0,1.0,0.3105590062111801
60,4,"Shea, Beverley J.",Arthritis & Rheumatology,journal_heavy,University of Ottawa,321,38254,75,True,https://openalex.org/A5060799862,Beverley Shea,350.0,38909.0,0.9171428571428571,0.9831658485183377,good,350,38909,2,0.5714285714285714,348,209,59.71428571428572,128,36.57142857142857,12909.0,33.17741396592048,18.0,5.142857142857142,8.0,2.2857142857142856,3.0,0.0,3.0,0.8571428571428572
61,4,"Soliman, Elsayed Z.",Cardiovascular System & Hematology,journal_heavy,Wake Forest University School of Medicine,670,28311,72,True,https://openalex.org/A5046831441,Elsayed Z. Soliman,1139.0,42325.0,0.5882352941176471,0.6688954518606025,good,1139,42325,4,0.35118525021949076,1135,609,53.46795434591747,338,29.67515364354697,9058.0,21.401063201417603,94.0,8.252853380158033,42.0,3.6874451273046533,20.0,7.0,27.0,2.370500438981563
62,4,"Perazella, Mark Anthony",Urology & Nephrology,journal_heavy,Yale School of Medicine,386,15573,69,True,https://openalex.org/A5043430229,Mark A. Perazella,466.0,18459.0,0.8283261802575107,0.843653502356574,good,466,18459,23,4.935622317596566,443,168,36.05150214592275,193,41.41630901287554,8024.0,43.46931036350832,36.0,7.725321888412018,19.0,4.07725321888412,0.0,1.0,1.0,0.2145922746781116
63,4,"Vicsek, Tamás ́s",Fluids & Plasmas,journal_heavy,MTA-ELTE Statistical and Biological Physics Research Group,248,36392,67,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
64,4,"Booth, Frank W.",Physiology,journal_heavy,Dalton Cardiovascular Research Center,304,17798,68,True,https://openalex.org/A5054357653,Frank W. Booth,410.0,26341.0,0.7414634146341463,0.6756767017197525,good,410,26341,9,2.195121951219512,401,98,23.902439024390244,45,10.975609756097562,2677.0,10.162863976310694,69.0,16.82926829268293,24.0,5.853658536585367,1.0,2.0,3.0,0.7317073170731708
65,4,"Anderson, John Robert",Experimental Psychology,journal_heavy,Carnegie Mellon University,284,29025,76,True,https://openalex.org/A5101667594,John Anderson,90.0,6064.0,3.1555555555555554,4.786444591029023,good,90,6064,23,25.555555555555554,67,8,8.88888888888889,7,7.777777777777778,144.0,2.3746701846965697,1.0,1.1111111111111112,23.0,25.555555555555554,0.0,0.0,0.0,0.0
66,4,"Weiner, Daniel E.",Urology & Nephrology,journal_heavy,Tufts Medical Center,208,12739,58,True,https://openalex.org/A5018409007,Daniel E. Weiner,432.0,20897.0,0.48148148148148145,0.6096090347896828,good,432,20897,19,4.398148148148148,413,252,58.333333333333336,172,39.81481481481482,11513.0,55.09403263626358,18.0,4.166666666666666,4.0,0.9259259259259258,1.0,0.0,1.0,0.23148148148148145
67,4,"Sharir, Micha",Computation Theory & Mathematics,journal_heavy,Tel Aviv University,581,11036,52,True,https://openalex.org/A5055296785,Micha Sharir,739.0,24206.0,0.7861975642760487,0.45592001982979424,good,739,24206,81,10.960757780784844,658,308,41.67794316644114,89,12.043301759133964,4133.0,17.074279104354293,8.0,1.0825439783491204,167.0,22.59810554803789,0.0,0.0,0.0,0.0
68,4,"Johnston, S. Claiborne Clay",Neurology & Neurosurgery,journal_heavy,Dell Medical School,461,46841,97,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
69,4,"Du, Xiaoping",Design Practice & Management,journal_heavy,Indiana University-Purdue University Indianapolis,187,7386,42,True,https://openalex.org/A5030001841,Xiaoping Du,275.0,9161.0,0.68,0.8062438598406287,good,275,9161,7,2.5454545454545454,268,42,15.272727272727273,24,8.727272727272728,997.0,10.883091365571444,7.0,2.5454545454545454,15.0,5.454545454545454,0.0,0.0,0.0,0.0
70,4,"Glover, Fred W.",Operations Research,journal_heavy,Entanglement Inc.,349,16886,55,True,https://openalex.org/A5068174754,Fred Glover,609.0,59026.0,0.5730706075533661,0.2860773218581642,good,609,59026,95,15.599343185550083,514,59,9.688013136289,103,16.912972085385878,9855.0,16.696032256971506,32.0,5.254515599343185,139.0,22.824302134646963,0.0,0.0,0.0,0.0
71,4,"Yoo, Manhyong",Materials,journal_heavy,Stanley and Karen Pigman College of Engineering,136,7863,37,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
72,4,"Napier, Johnathan A.",Plant Biology & Botany,journal_heavy,Rothamsted Research,245,14648,63,True,https://openalex.org/A5073333495,Johnathan A. Napier,486.0,21429.0,0.5041152263374485,0.6835596621400906,good,486,21429,24,4.938271604938271,462,181,37.242798353909464,85,17.48971193415638,5468.0,25.516822996873394,60.0,12.345679012345679,53.0,10.905349794238683,9.0,0.0,9.0,1.8518518518518516
73,4,"Lee, Richard M.",General Psychology & Cognitive Sciences,journal_heavy,University of Minnesota Twin Cities,142,9029,44,True,https://openalex.org/A5045305285,Richard M. Lee,252.0,14606.0,0.5634920634920635,0.6181706148158291,good,252,14606,16,6.349206349206349,236,51,20.238095238095237,21,8.333333333333332,629.0,4.306449404354375,28.0,11.11111111111111,11.0,4.365079365079365,0.0,0.0,0.0,0.0
74,4,"Caswell, Hal",Ecology,journal_heavy,Woods Hole Oceanographic Institution,212,11429,56,True,https://openalex.org/A5083451202,Hal Caswell,322.0,32485.0,0.6583850931677019,0.3518239187317223,good,322,32485,43,13.354037267080745,279,144,44.72049689440994,47,14.596273291925465,3375.0,10.389410497152532,92.0,28.57142857142857,46.0,14.285714285714285,2.0,0.0,2.0,0.6211180124223602
75,4,"Burke, Kevin C.",Geochemistry & Geophysics,journal_heavy,University of Houston,129,7572,42,True,https://openalex.org/A5109170718,Kevin Burke,278.0,16439.0,0.46402877697841727,0.4606119593649249,good,278,16439,31,11.151079136690647,247,45,16.18705035971223,40,14.388489208633093,3546.0,21.570655149339984,21.0,7.553956834532374,21.0,7.553956834532374,0.0,0.0,0.0,0.0
