sample_id,replicate,authfull,field,field_type,institution,scopus_pubs,scopus_citations,scopus_h_index,openalex_found,openalex_id,openalex_name,openalex_pubs,openalex_citations,coverage_ratio,citation_coverage,match_quality,total_works,total_citations,books_count,books_pct,articles_count,oa_count,oa_pct,elsevier_count,elsevier_pct,elsevier_citations,elsevier_citations_pct,wiley_count,wiley_pct,springer_count,springer_pct,plos_count,frontiers_count,oa_publisher_count,oa_publisher_pct
44,3,"McKenney, James M.",Cardiovascular System & Hematology,journal_heavy,Virginia Commonwealth University,182,13390,52,True,https://openalex.org/A5054320288,James M. McKenney,194.0,26537.0,0.9381443298969072,0.5045785130195576,good,194,26537,4,2.0618556701030926,190,34,17.525773195876287,90,46.391752577319586,9073.0,34.18999886950296,24.0,12.371134020618557,6.0,3.0927835051546393,0.0,0.0,0.0,0.0
45,3,"Parker, S. K.",Business & Management,journal_heavy,Curtin University,205,18522,62,True,https://openalex.org/A5016251055,Sharon K. Parker,410.0,33746.0,0.5,0.5488650506726723,good,410,33746,54,13.170731707317074,356,132,32.19512195121951,24,5.853658536585367,1416.0,4.196052865524803,53.0,12.926829268292684,12.0,2.9268292682926833,1.0,3.0,4.0,0.975609756097561
46,3,"Still, W. Clark",Organic Chemistry,journal_heavy,"Schrödinger, LLC",132,17924,48,True,https://openalex.org/A5062779702,W. Clark Still,258.0,29462.0,0.5116279069767442,0.6083768922680063,good,258,29462,3,1.1627906976744187,255,18,6.976744186046512,52,20.155038759689923,3298.0,11.194080510488085,102.0,39.53488372093023,1.0,0.3875968992248062,0.0,0.0,0.0,0.0
47,3,"Kazerooni, Ella A.",Nuclear Medicine & Medical Imaging,journal_heavy,University of Michigan Medical School,432,31992,85,True,https://openalex.org/A5089985924,Ella A. Kazerooni,627.0,44450.0,0.6889952153110048,0.7197300337457818,good,627,44450,13,2.073365231259968,614,214,34.13078149920255,197,31.419457735247207,10109.0,22.74240719910011,34.0,5.422647527910686,18.0,2.8708133971291865,2.0,0.0,2.0,0.3189792663476874
48,3,"Sacerdote, Bruce I.",Economics,journal_heavy,Faculty of Arts and Sciences,39,7348,28,True,https://openalex.org/A5006933400,Bruce Sacerdote,146.0,12491.0,0.2671232876712329,0.5882635497558242,good,146,12491,4,2.73972602739726,142,63,43.15068493150685,7,4.794520547945205,1387.0,11.103994876310944,2.0,1.36986301369863,1.0,0.684931506849315,0.0,0.0,0.0,0.0
49,3,"Miller, Peter B.",Accounting,journal_heavy,London School of Economics and Political Science,61,7939,32,True,https://openalex.org/A5109029458,Peter Miller,126.0,18065.0,0.48412698412698413,0.43946858566288405,good,126,18065,26,20.634920634920633,100,23,18.253968253968253,23,18.253968253968253,5117.0,28.325491281483533,7.0,5.555555555555555,4.0,3.1746031746031744,0.0,0.0,0.0,0.0
50,3,"Prescott, Cindy E.",Forestry,journal_heavy,The University of British Columbia,174,10559,47,True,https://openalex.org/A5038959396,Cindy E. Prescott,215.0,15158.0,0.8093023255813954,0.6965958569732155,good,215,15158,11,5.116279069767442,204,47,21.86046511627907,50,23.25581395348837,5965.0,39.35215727668558,18.0,8.372093023255815,22.0,10.232558139534884,0.0,2.0,2.0,0.9302325581395349
51,3,"Hawthorne, Frank Christopher",Geochemistry & Geophysics,journal_heavy,University of Manitoba,670,19140,57,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
52,3,"Conrad William Mullineaux, Conrad W.",Plant Biology & Botany,journal_heavy,Queen Mary University of London,142,5887,44,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
53,3,"Vanmaekelbergh, Daniël A.M.",Nanoscience & Nanotechnology,journal_heavy,Debye Instituut voor Nanomaterialen Wetenschap,309,19912,73,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
54,3,"Murray, Joseph Anthony",Gastroenterology & Hepatology,journal_heavy,Mayo Clinic,540,31327,86,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
55,3,"Lodish, Harvey F.",Biochemistry & Molecular Biology,journal_heavy,Massachusetts Institute of Technology,615,63461,130,True,https://openalex.org/A5076111394,Harvey F. Lodish,855.0,99701.0,0.7192982456140351,0.6365131743914304,good,855,99701,26,3.0409356725146197,829,406,47.485380116959064,307,35.906432748538016,38598.0,38.71375412483325,26.0,3.0409356725146197,56.0,6.549707602339182,4.0,0.0,4.0,0.46783625730994155
56,3,"Brik, Mikhail G.",Applied Physics,journal_heavy,Universitatea de Vest din Timișoara,507,12079,54,True,https://openalex.org/A5057153477,M.G. Brik,589.0,16365.0,0.8607809847198642,0.7380996028108768,good,589,16365,22,3.7351443123938877,567,130,22.07130730050934,303,51.44312393887945,7784.0,47.56492514512679,33.0,5.602716468590832,14.0,2.3769100169779285,0.0,0.0,0.0,0.0
57,3,"Frederickson, Christopher J.",Neurology & Neurosurgery,journal_heavy,"NeuroBioTex, Inc.",110,9734,40,True,https://openalex.org/A5010591514,Christopher J. Frederickson,120.0,10723.0,0.9166666666666666,0.9077683484099599,good,120,10723,9,7.5,111,16,13.333333333333334,41,34.166666666666664,4982.0,46.46087848549846,10.0,8.333333333333332,5.0,4.166666666666666,0.0,1.0,1.0,0.8333333333333334
58,3,"Anastas, Paul Thomas",Organic Chemistry,journal_heavy,Yale University,206,18657,53,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
59,3,"Bowers, John Edward",Optoelectronics & Photonics,journal_heavy,"University of California, Santa Barbara",2134,43236,100,True,https://openalex.org/A5102770958,John E. Bowers,2284.0,63491.0,0.9343257443082311,0.680978406388307,good,2284,63491,41,1.7950963222416811,2243,499,21.847635726795097,44,1.926444833625219,1202.0,1.893181710793656,46.0,2.0140105078809105,84.0,3.677758318739054,0.0,0.0,0.0,0.0
60,3,"Cowley, John M.",Microscopy,journal_heavy,Arizona State University,317,6166,36,True,https://openalex.org/A5064896635,John M. Cowley,2.0,4.0,158.5,1541.5,good,2,4,0,0.0,2,0,0.0,0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
61,3,"Davidson, Jon P.",Geochemistry & Geophysics,journal_heavy,Durham University,78,7700,46,True,https://openalex.org/A5113688187,Jon P. Davidson,196.0,12028.0,0.3979591836734694,0.6401729298303958,good,196,12028,7,3.571428571428571,189,69,35.204081632653065,37,18.877551020408163,3277.0,27.244762221483203,5.0,2.5510204081632653,20.0,10.204081632653061,0.0,0.0,0.0,0.0
62,3,"Billinton, Roy B.R.",Energy,journal_heavy,University of Saskatchewan,755,20190,71,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
63,3,"Russell, Michael Björn",Neurology & Neurosurgery,journal_heavy,Akershus University Hospital,165,10913,44,True,https://openalex.org/A5008511671,Michael Bjørn Russell,165.0,7440.0,1.0,1.4668010752688172,good,165,7440,4,2.4242424242424243,161,76,46.06060606060606,13,7.878787878787878,762.0,10.241935483870968,27.0,16.363636363636363,43.0,26.060606060606062,1.0,0.0,1.0,0.6060606060606061
64,3,"Punnett, Laura",Environmental & Occupational Health,journal_heavy,University of Massachusetts Lowell,223,11130,49,True,https://openalex.org/A5018175118,Laura Punnett,309.0,18456.0,0.7216828478964401,0.6030559167750326,good,309,18456,8,2.5889967637540456,301,133,43.042071197411005,32,10.355987055016183,3454.0,18.714781100996966,39.0,12.62135922330097,13.0,4.207119741100324,0.0,1.0,1.0,0.3236245954692557
65,3,"Gelboin, Harry V.",Pharmacology & Pharmacy,journal_heavy,National Institutes of Health (NIH),388,12500,56,True,https://openalex.org/A5111433777,Harry V. Gelboin,340.0,22518.0,1.1411764705882352,0.5551114663824496,good,340,22518,23,6.764705882352941,317,59,17.352941176470587,125,36.76470588235294,9341.0,41.4823696598277,31.0,9.117647058823529,16.0,4.705882352941177,0.0,0.0,0.0,0.0
66,3,"Carroll, Kathleen M.",Substance Abuse,journal_heavy,Yale School of Medicine,362,25132,85,True,https://openalex.org/A5084852641,Kathleen M. Carroll,507.0,32733.0,0.7140039447731755,0.7677878593468366,good,507,32733,47,9.270216962524655,460,190,37.47534516765286,144,28.402366863905325,9887.0,30.204991904194543,75.0,14.792899408284024,16.0,3.155818540433925,0.0,0.0,0.0,0.0
67,3,"Mills, Kingston H.G.",Immunology,journal_heavy,Trinity College Dublin,304,28808,88,True,https://openalex.org/A5083662421,Peter O. Godwin AND Kingston H.G. Mills,1.0,0.0,304.0,0.0,good,1,0,0,0.0,1,0,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,3,"von Segesser, Ludwig Karl",Respiratory System,journal_heavy,Centre Hospitalier Universitaire Vaudois,845,19814,57,True,https://openalex.org/A5030284647,Ludwig Karl von Segesser,257.0,3284.0,3.2879377431906613,6.033495736906212,good,257,3284,2,0.7782101167315175,255,97,37.7431906614786,46,17.898832684824903,1104.0,33.61753958587089,5.0,1.9455252918287937,8.0,3.11284046692607,0.0,0.0,0.0,0.0
69,3,"Sugarman, Jeremy",Applied Ethics,journal_heavy,Johns Hopkins University,432,11147,56,True,https://openalex.org/A5054484886,Jeremy Sugarman,629.0,18671.0,0.6868044515103339,0.5970221198650313,good,629,18671,50,7.94912559618442,579,244,38.79173290937997,93,14.785373608903022,3545.0,18.986663810186922,56.0,8.90302066772655,35.0,5.5643879173290935,7.0,1.0,8.0,1.2718600953895072
70,3,"Antzelevitch, Charles",Cardiovascular System & Hematology,journal_heavy,Lankenau Institute for Medical Research,512,41448,105,True,https://openalex.org/A5005749391,Charles Antzelevitch,858.0,60517.0,0.5967365967365967,0.684898458284449,good,858,60517,252,29.37062937062937,606,329,38.344988344988344,245,28.554778554778554,17434.0,28.808433993753823,78.0,9.090909090909092,21.0,2.4475524475524475,6.0,5.0,11.0,1.282051282051282
71,3,"Plesset, Milton S.",Mechanical Engineering & Transports,journal_heavy,"University of California, Los Angeles",53,17874,25,True,https://openalex.org/A5013968489,M. S. Plesset,129.0,25629.0,0.4108527131782946,0.69741308673768,good,129,25629,6,4.651162790697675,123,38,29.457364341085274,3,2.3255813953488373,41.0,0.1599750282882672,1.0,0.7751937984496124,2.0,1.550387596899225,0.0,0.0,0.0,0.0
72,3,"WITHERS, Stephen G.",Biochemistry & Molecular Biology,journal_heavy,The University of British Columbia,567,25255,79,True,https://openalex.org/A5061771023,Stephen G. Withers,851.0,31694.0,0.6662749706227967,0.7968385183315454,good,851,31694,12,1.410105757931845,839,269,31.609870740305524,194,22.796709753231493,9399.0,29.655455291222317,161.0,18.91891891891892,39.0,4.582843713278495,1.0,0.0,1.0,0.11750881316098707
73,3,"Vanni, Michael J.",Ecology,journal_heavy,Miami University,130,10354,50,True,https://openalex.org/A5000117941,Michael J. Vanni,185.0,15740.0,0.7027027027027027,0.6578144853875476,good,185,15740,14,7.567567567567568,171,76,41.08108108108108,12,6.486486486486487,425.0,2.7001270648030493,81.0,43.78378378378379,25.0,13.513513513513514,0.0,4.0,4.0,2.1621621621621623
74,3,"Winnik, Mitchell A.",Polymers,journal_heavy,University of Toronto,754,26580,79,True,https://openalex.org/A5026093276,Mitchell A. Winnik,885.0,39232.0,0.8519774011299435,0.6775081566068516,good,885,39232,32,3.615819209039548,853,102,11.525423728813559,105,11.864406779661017,2996.0,7.636623164763458,168.0,18.983050847457626,31.0,3.5028248587570623,0.0,0.0,0.0,0.0
75,3,"Cheng, T. C.Edwin",Operations Research,journal_heavy,The Hong Kong Polytechnic University,1073,33043,79,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
76,3,"Trayhurn, Paul",Biochemistry & Molecular Biology,journal_heavy,University of Liverpool,300,19264,70,True,https://openalex.org/A5023985566,Paul Trayhurn,386.0,26710.0,0.7772020725388601,0.7212280044926994,good,386,26710,13,3.3678756476683938,373,123,31.865284974093267,58,15.025906735751295,3307.0,12.381130662673156,30.0,7.772020725388601,43.0,11.139896373056994,0.0,4.0,4.0,1.0362694300518136
