sample_id,replicate,authfull,field,field_type,institution,scopus_pubs,scopus_citations,scopus_h_index,openalex_found,openalex_id,openalex_name,openalex_pubs,openalex_citations,coverage_ratio,citation_coverage,match_quality,total_works,total_citations,books_count,books_pct,articles_count,oa_count,oa_pct,elsevier_count,elsevier_pct,elsevier_citations,elsevier_citations_pct,wiley_count,wiley_pct,springer_count,springer_pct,plos_count,frontiers_count,oa_publisher_count,oa_publisher_pct
11,5,"Halpern, Benjamin S.",Ecology,journal_heavy,"University of California, Santa Barbara",185,43312,86,True,https://openalex.org/A5056427982,Benjamin S. Halpern,392.0,64430.0,0.4719387755102041,0.6722334316312277,good,392,64430,12,3.061224489795918,380,222,56.63265306122449,62,15.816326530612246,4564.0,7.083656681670029,82.0,20.918367346938776,53.0,13.520408163265307,24.0,12.0,36.0,9.183673469387756
12,5,"Cline, Hollis T.",Neurology & Neurosurgery,journal_heavy,Scripps Research Institute,170,10978,50,True,https://openalex.org/A5042959748,Hollis T. Cline,207.0,15737.0,0.821256038647343,0.6975916629599034,good,207,15737,13,6.280193236714976,194,129,62.31884057971014,59,28.502415458937197,5054.0,32.11539683548325,25.0,12.077294685990339,17.0,8.212560386473431,2.0,1.0,3.0,1.4492753623188406
13,5,"Khavari, Paul I.",Developmental Biology,journal_heavy,Stanford University School of Medicine,167,19873,71,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
14,5,"Andoh, Akira",Gastroenterology & Hepatology,journal_heavy,Shiga University of Medical Science,422,18223,67,True,https://openalex.org/A5088713000,Akira Andoh,590.0,20948.0,0.7152542372881356,0.8699159824326905,good,590,20948,4,0.6779661016949152,586,250,42.3728813559322,104,17.627118644067796,3830.0,18.283368340653045,61.0,10.338983050847457,82.0,13.898305084745763,5.0,1.0,6.0,1.0169491525423728
15,5,"Regitz-Zagrosek, Vera",Cardiovascular System & Hematology,journal_heavy,Charité – Universitätsmedizin Berlin,326,19210,61,True,https://openalex.org/A5057574658,Vera Regitz‐Zagrosek,514.0,36100.0,0.6342412451361867,0.5321329639889196,good,514,36100,41,7.976653696498054,473,192,37.35408560311284,77,14.980544747081712,7415.0,20.54016620498615,38.0,7.392996108949417,88.0,17.120622568093385,6.0,8.0,14.0,2.7237354085603114
16,5,"Zhao, Yuliang",Nanoscience & Nanotechnology,journal_heavy,National Center for Nanoscience and Technology Beijing,737,60454,129,True,https://openalex.org/A5100710172,Yuliang Zhao,750.0,66472.0,0.9826666666666667,0.9094656396678301,good,750,66472,6,0.8,744,185,24.666666666666668,108,14.399999999999999,10152.0,15.272595980262366,126.0,16.8,85.0,11.333333333333332,1.0,1.0,2.0,0.26666666666666666
17,5,"Direskeneli, Haner",Arthritis & Rheumatology,journal_heavy,Marmara Üniversitesi,402,12545,55,True,https://openalex.org/A5029797000,Haner Di̇reskeneli̇,807.0,16526.0,0.49814126394052044,0.7591068619145589,good,807,16526,174,21.561338289962826,633,283,35.06815365551425,63,7.806691449814126,1065.0,6.4443906571463145,51.0,6.319702602230483,76.0,9.417596034696405,1.0,7.0,8.0,0.9913258983890955
18,5,"Tarasuk, Valerie S.",Nutrition & Dietetics,journal_heavy,University of Toronto Faculty of Medicine,155,9035,46,True,https://openalex.org/A5035352636,Valerie Tarasuk,203.0,13895.0,0.7635467980295566,0.6502338970852825,good,203,13895,2,0.9852216748768473,201,109,53.69458128078818,52,25.615763546798032,7131.0,51.32061892767182,15.0,7.389162561576355,29.0,14.285714285714285,1.0,1.0,2.0,0.9852216748768473
19,5,"Adachi, Chihaya",Applied Physics,journal_heavy,Kyushu University,897,69528,118,True,https://openalex.org/A5022077244,Chihaya Adachi,1317.0,88834.0,0.6810933940774487,0.7826733007632213,good,1317,88834,19,1.442672741078208,1298,394,29.916476841306,94,7.137433561123766,3561.0,4.008600310691852,212.0,16.097190584662112,66.0,5.0113895216400905,0.0,5.0,5.0,0.3796507213363705
20,5,"Walls, Daniel F.",General Physics,journal_heavy,The University of Auckland,260,12771,61,True,https://openalex.org/A5113590542,D. F. Walls,409.0,23023.0,0.6356968215158925,0.5547061634018156,good,409,23023,88,21.515892420537895,321,31,7.579462102689487,45,11.00244498777506,2026.0,8.799895756417495,2.0,0.4889975550122249,55.0,13.447432762836186,0.0,0.0,0.0,0.0
21,5,"Hodges, Kevin Ivan",Meteorology & Atmospheric Sciences,journal_heavy,University of Reading,116,9541,47,True,https://openalex.org/A5043415290,Kevin I. Hodges,398.0,18013.0,0.2914572864321608,0.5296730139343807,good,398,18013,5,1.256281407035176,393,241,60.55276381909548,7,1.7587939698492463,328.0,1.8209071226336533,53.0,13.316582914572864,52.0,13.06532663316583,0.0,1.0,1.0,0.25125628140703515
22,5,"Zadeh, Lotfi A.",Artificial Intelligence & Image Processing,journal_heavy,"University of California, Berkeley",237,134000,61,True,https://openalex.org/A5109036851,Lotfi A. Zadeh,417.0,142089.0,0.5683453237410072,0.943070892187291,good,417,142089,172,41.247002398081534,245,35,8.393285371702639,62,14.86810551558753,50345.0,35.43201796057401,8.0,1.9184652278177456,75.0,17.985611510791365,0.0,0.0,0.0,0.0
23,5,"Pandey, Akhilesh",Biochemistry & Molecular Biology,journal_heavy,Mayo Clinic,539,47768,95,True,https://openalex.org/A5024268602,Akhilesh Pandey,900.0,60482.0,0.5988888888888889,0.7897886974637082,good,900,60482,9,1.0,891,592,65.77777777777779,197,21.88888888888889,18920.0,31.282034324261765,86.0,9.555555555555555,82.0,9.11111111111111,11.0,12.0,23.0,2.555555555555556
24,5,"Hassold, Terry J.",Genetics & Heredity,journal_heavy,Washington State University Pullman,175,15820,66,True,https://openalex.org/A5007699479,Terry Hassold,199.0,22093.0,0.8793969849246231,0.7160639116462227,good,199,22093,7,3.5175879396984926,192,77,38.69346733668342,38,19.09547738693467,3524.0,15.950753632372244,34.0,17.08542713567839,26.0,13.06532663316583,10.0,0.0,10.0,5.025125628140704
25,5,"Ågren, Hans S. S.",Chemical Physics,journal_heavy,Uppsala Universitet,1313,36993,84,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
26,5,"Marx, Stephen J.",Endocrinology & Metabolism,journal_heavy,National Institute of Child Health and Human Development (NICHD),349,20994,70,True,https://openalex.org/A5103038670,Stephen J. Marx,356.0,27505.0,0.9803370786516854,0.7632794037447737,good,356,27505,18,5.056179775280898,338,130,36.51685393258427,75,21.06741573033708,5008.0,18.207598618433014,17.0,4.775280898876404,33.0,9.269662921348315,2.0,1.0,3.0,0.8426966292134831
27,5,"Albert Cotton, F. Albert",Inorganic & Nuclear Chemistry,journal_heavy,Texas A&M University,1443,30141,70,True,https://openalex.org/A5001712629,F. Albert Cotton,2709.0,69383.0,0.5326688815060908,0.4344147701886629,good,2709,69383,20,0.7382798080472499,2689,701,25.87670727205611,322,11.886304909560723,9870.0,14.225386622083219,529.0,19.52750092284976,26.0,0.9597637504614249,0.0,0.0,0.0,0.0
28,5,"Wicha, Max S.",Oncology & Carcinogenesis,journal_heavy,University of Michigan Medical School,316,46545,82,True,https://openalex.org/A5059956218,Max S. Wicha,769.0,58738.0,0.41092327698309494,0.7924171745718275,good,769,58738,15,1.950585175552666,754,508,66.05981794538361,65,8.452535760728217,10569.0,17.993462494466954,23.0,2.990897269180754,55.0,7.152145643693109,5.0,1.0,6.0,0.7802340702210664
29,5,"Farmer, Paul E.",Geochemistry & Geophysics,journal_heavy,University of Global Health Equity,387,21709,66,True,https://openalex.org/A5109062335,Paul E. Farmer,165.0,15322.0,2.3454545454545452,1.4168515859548363,good,165,15322,16,9.696969696969697,149,81,49.09090909090909,42,25.454545454545453,7900.0,51.5598485837358,2.0,1.2121212121212122,11.0,6.666666666666667,11.0,1.0,12.0,7.2727272727272725
30,5,"Zhou, Mei Fu",Geochemistry & Geophysics,journal_heavy,Institute of Geochemistry Chinese Academy of Sciences,423,31609,99,True,https://openalex.org/A5082651070,Mei‐Fu Zhou,429.0,30969.0,0.986013986013986,1.02066582711744,good,429,30969,4,0.9324009324009324,425,90,20.97902097902098,189,44.05594405594406,17865.0,57.686718977041565,31.0,7.226107226107226,61.0,14.219114219114218,0.0,0.0,0.0,0.0
31,5,"VanLehn, Kurt A.",Artificial Intelligence & Image Processing,journal_heavy,Arizona State University,169,7404,36,True,https://openalex.org/A5056664279,Kurt VanLehn,292.0,14936.0,0.5787671232876712,0.49571505088377077,good,292,14936,87,29.794520547945208,205,48,16.43835616438356,12,4.10958904109589,810.0,5.423138725227638,11.0,3.767123287671233,84.0,28.767123287671232,0.0,0.0,0.0,0.0
32,5,"Kiernan, Matthew C.",Neurology & Neurosurgery,journal_heavy,Royal Prince Alfred Hospital,657,23599,76,True,https://openalex.org/A5060424866,Matthew C. Kiernan,1101.0,41829.0,0.5967302452316077,0.5641779626574864,good,1101,41829,40,3.633060853769301,1061,412,37.4205267938238,366,33.2425068119891,12702.0,30.36649214659686,145.0,13.169845594913715,72.0,6.539509536784741,7.0,9.0,16.0,1.4532243415077202
33,5,"Tschierske, Carsten",Nanoscience & Nanotechnology,journal_heavy,Martin-Luther-Universität Halle-Wittenberg,420,12329,51,True,https://openalex.org/A5018290877,Carsten Tschierske,539.0,19832.0,0.7792207792207793,0.6216720451795079,good,539,19832,5,0.927643784786642,534,117,21.70686456400742,21,3.896103896103896,875.0,4.412061315046389,164.0,30.426716141001855,9.0,1.6697588126159555,0.0,0.0,0.0,0.0
34,5,"Iredale, John P.",Gastroenterology & Hepatology,journal_heavy,University of Bristol,189,22850,74,True,https://openalex.org/A5040740891,John P. Iredale,332.0,28928.0,0.5692771084337349,0.7898921460176991,good,332,28928,10,3.0120481927710845,322,166,50.0,79,23.795180722891565,5348.0,18.487278761061948,16.0,4.819277108433735,22.0,6.626506024096386,2.0,0.0,2.0,0.6024096385542169
35,5,"HEWSTONE, MILES R.C.",Social Psychology,journal_heavy,University of Oxford,351,19617,72,True,https://openalex.org/A5023710144,Miles Hewstone,598.0,36211.0,0.5869565217391305,0.5417414597774157,good,598,36211,113,18.896321070234116,485,124,20.735785953177256,33,5.518394648829431,2993.0,8.265444202038056,115.0,19.230769230769234,33.0,5.518394648829431,2.0,3.0,5.0,0.8361204013377926
36,5,"Burland, John",Geological & Geomatics Engineering,journal_heavy,Imperial College London,136,5943,32,True,https://openalex.org/A5029936331,J. Alexis Burland,24.0,84.0,5.666666666666667,70.75,good,24,84,5,20.833333333333336,19,0,0.0,3,12.5,7.0,8.333333333333332,0.0,0.0,2.0,8.333333333333332,0.0,0.0,0.0,0.0
37,5,"Field, Catherine J.",Nutrition & Dietetics,journal_heavy,University of Alberta,360,15332,62,True,https://openalex.org/A5086215918,Catherine J. Field,501.0,22640.0,0.718562874251497,0.677208480565371,good,501,22640,9,1.7964071856287425,492,245,48.902195608782435,161,32.13572854291417,6999.0,30.914310954063605,66.0,13.17365269461078,40.0,7.984031936127744,3.0,13.0,16.0,3.1936127744510974
38,5,"Unwin, Nigel",Biochemistry & Molecular Biology,journal_heavy,The Medical Research Council Laboratory of Molecular Biology,50,7185,29,True,https://openalex.org/A5081243219,Nigel Unwin,402.0,38339.0,0.12437810945273632,0.187407078953546,good,402,38339,11,2.736318407960199,391,183,45.52238805970149,79,19.65174129353234,19657.0,51.27155116200214,37.0,9.203980099502488,21.0,5.223880597014925,5.0,6.0,11.0,2.736318407960199
39,5,"Daily, Gretchen C.",Ecology,journal_heavy,Stanford University,239,50393,91,True,https://openalex.org/A5009013374,Gretchen C. Daily,372.0,79731.0,0.6424731182795699,0.6320377268565551,good,372,79731,44,11.827956989247312,328,152,40.86021505376344,37,9.946236559139784,4100.0,5.1422909533305745,57.0,15.32258064516129,40.0,10.75268817204301,2.0,3.0,5.0,1.3440860215053763
40,5,"Ganz, Peter A.",Cardiovascular System & Hematology,journal_heavy,"University of California, San Francisco",322,35990,86,True,https://openalex.org/A5070980712,Peter Ganz,637.0,54150.0,0.5054945054945055,0.6646352723915051,good,637,54150,17,2.6687598116169546,620,214,33.594976452119305,167,26.21664050235479,10915.0,20.15697137580794,38.0,5.965463108320251,28.0,4.395604395604396,6.0,0.0,6.0,0.9419152276295133
41,5,"Weinstein, Melvin P.",Microbiology,journal_heavy,Robert Wood Johnson University Hospital,175,9287,50,True,https://openalex.org/A5067073296,Melvin P. Weinstein,185.0,18816.0,0.9459459459459459,0.49356930272108845,good,185,18816,3,1.6216216216216217,182,106,57.2972972972973,34,18.37837837837838,1560.0,8.290816326530612,2.0,1.0810810810810811,2.0,1.0810810810810811,0.0,0.0,0.0,0.0
42,5,"Lu, Bai",Neurology & Neurosurgery,journal_heavy,Tsinghua University,176,28732,75,True,https://openalex.org/A5060056784,Bai Lu,208.0,36253.0,0.8461538461538461,0.7925413069263233,good,208,36253,2,0.9615384615384616,206,132,63.46153846153846,55,26.442307692307693,11966.0,33.00692356494635,17.0,8.173076923076923,31.0,14.903846153846153,2.0,7.0,9.0,4.326923076923077
43,5,"Hoffman, Hunter G.",Clinical Psychology,journal_heavy,University of Washington,113,8668,53,True,https://openalex.org/A5068315756,Hunter G. Hoffman,166.0,14340.0,0.6807228915662651,0.6044630404463041,good,166,14340,7,4.216867469879518,159,54,32.53012048192771,17,10.240963855421686,2295.0,16.00418410041841,6.0,3.614457831325301,10.0,6.024096385542169,1.0,16.0,17.0,10.240963855421686
44,5,"Cella, David F.",Oncology & Carcinogenesis,journal_heavy,Northwestern University Feinberg School of Medicine,1204,106788,159,True,https://openalex.org/A5039180386,David Cella,1904.0,145698.0,0.6323529411764706,0.7329407404356958,good,1904,145698,31,1.628151260504202,1873,802,42.121848739495796,477,25.05252100840336,38278.0,26.27215198561408,170.0,8.928571428571429,254.0,13.340336134453782,6.0,2.0,8.0,0.42016806722689076
45,5,"Reuben, David Bart",Geriatrics,journal_heavy,"University of California, Los Angeles",343,16553,65,True,https://openalex.org/A5013669199,David B. Reuben,430.0,22354.0,0.7976744186046512,0.7404938713429364,good,430,22354,24,5.5813953488372094,406,146,33.95348837209302,49,11.395348837209303,2661.0,11.903909814798247,164.0,38.139534883720934,14.0,3.255813953488372,0.0,0.0,0.0,0.0
46,5,"Thelen, Darryl Gerard",Biomedical Engineering,journal_heavy,UW-Madison College of Engineering,172,11338,47,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
47,5,"Laruelle, Marc A.",Psychiatry,journal_heavy,Renaissance School of Medicine at Stony Brook University,237,23093,79,True,https://openalex.org/A5087635866,Marc Laruelle,320.0,28657.0,0.740625,0.8058415046934432,good,320,28657,16,5.0,304,67,20.9375,130,40.625,6931.0,24.186062742087447,37.0,11.5625,29.0,9.0625,1.0,0.0,1.0,0.3125
48,5,"Bard, Jonathan F.",Operations Research,journal_heavy,Cockrell School of Engineering,200,7720,53,True,https://openalex.org/A5020565600,Jonathan F. Bard,346.0,14888.0,0.5780346820809249,0.5185384202041913,good,346,14888,63,18.20809248554913,283,48,13.872832369942195,68,19.653179190751445,3321.0,22.306555615260613,11.0,3.1791907514450863,57.0,16.473988439306357,0.0,0.0,0.0,0.0
49,5,"Craig, Elizabeth Anne",Developmental Biology,journal_heavy,University of Wisconsin-Madison,220,21865,71,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
50,5,"Kahn, Steven E.",Endocrinology & Metabolism,journal_heavy,University of Washington School of Medicine,341,47893,101,True,https://openalex.org/A5066700951,Steven E. Kahn,790.0,73065.0,0.4316455696202532,0.6554848422637378,good,790,73065,5,0.6329113924050633,785,463,58.607594936708864,107,13.544303797468354,8534.0,11.680010949154862,45.0,5.69620253164557,67.0,8.481012658227847,3.0,1.0,4.0,0.5063291139240507
51,5,"Jacobsen, Paul B.",Oncology & Carcinogenesis,journal_heavy,"University of South Florida, Tampa",436,26702,86,True,https://openalex.org/A5082961675,Paul B. Jacobsen,575.0,37055.0,0.7582608695652174,0.7206045068141951,good,575,37055,24,4.173913043478262,551,283,49.21739130434782,97,16.869565217391305,6632.0,17.897719605991096,100.0,17.391304347826086,51.0,8.869565217391303,0.0,0.0,0.0,0.0
52,5,"Mori, Miwako",Organic Chemistry,journal_heavy,Health Sciences University of Hokkaido,237,8863,54,True,https://openalex.org/A5110893471,Miwako Mori,384.0,11528.0,0.6171875,0.7688237335183901,good,384,11528,7,1.8229166666666667,377,79,20.572916666666664,103,26.822916666666668,3430.0,29.753643303261622,128.0,33.33333333333333,2.0,0.5208333333333333,0.0,0.0,0.0,0.0
53,5,"Eggins, Stephen M.",Geochemistry & Geophysics,journal_heavy,The Australian National University,156,13670,62,True,https://openalex.org/A5008313205,Stephen M. Eggins,269.0,17844.0,0.5799256505576208,0.7660838377045506,good,269,17844,7,2.6022304832713754,262,78,28.99628252788104,84,31.226765799256505,10254.0,57.464694014794894,15.0,5.5762081784386615,15.0,5.5762081784386615,0.0,0.0,0.0,0.0
54,5,"Skinner, Michael K.",Endocrinology & Metabolism,journal_heavy,Washington State University Pullman,372,25510,82,True,https://openalex.org/A5027659809,Michael K. Skinner,446.0,36727.0,0.8340807174887892,0.6945843657254881,good,446,36727,57,12.780269058295964,389,263,58.96860986547085,108,24.2152466367713,7147.0,19.4597979687968,16.0,3.587443946188341,30.0,6.726457399103139,23.0,2.0,25.0,5.605381165919283
55,5,"Copelan, Edward A.",Immunology,journal_heavy,Carolinas HealthCare System,257,10196,45,True,https://openalex.org/A5018065917,Edward A. Copelan,424.0,10948.0,0.6061320754716981,0.9313116550968213,good,424,10948,10,2.358490566037736,414,150,35.37735849056604,268,63.20754716981132,4480.0,40.92071611253197,25.0,5.89622641509434,40.0,9.433962264150944,1.0,1.0,2.0,0.4716981132075472
56,5,"Prince, Martin J.",Psychiatry,journal_heavy,King's College London,483,53879,86,True,https://openalex.org/A5051774516,Martin Prince,814.0,72373.0,0.5933660933660934,0.7444627139955509,good,814,72373,29,3.562653562653563,785,440,54.054054054054056,93,11.425061425061426,23880.0,32.99573045196413,125.0,15.356265356265355,38.0,4.668304668304668,23.0,1.0,24.0,2.9484029484029484
57,5,"Griebel, Guy",Neurology & Neurosurgery,journal_heavy,Sanofi S.A.,152,12330,60,True,https://openalex.org/A5001950169,Guy Griebel,519.0,15821.0,0.2928709055876686,0.7793439099930473,good,519,15821,264,50.86705202312138,255,56,10.789980732177264,99,19.07514450867052,7171.0,45.32583275393464,7.0,1.348747591522158,40.0,7.7071290944123305,0.0,2.0,2.0,0.3853564547206166
58,5,"Rozas, Julio",Evolutionary Biology,journal_heavy,Universitat de Barcelona,114,35423,39,True,https://openalex.org/A5101768262,Julio Rozas,151.0,43730.0,0.7549668874172185,0.8100388749142465,good,151,43730,1,0.6622516556291391,150,120,79.47019867549669,8,5.298013245033113,201.0,0.45963869197347357,9.0,5.960264900662252,16.0,10.596026490066226,4.0,2.0,6.0,3.9735099337748347
59,5,"Martins, Rodrigo Ferrão Paiva",Applied Physics,journal_heavy,Centro de Investigação em Materiais,862,25786,77,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
60,5,"Nguyen, Tuan V.",Endocrinology & Metabolism,journal_heavy,University of Technology Sydney,438,33612,94,True,https://openalex.org/A5068483265,Tuan V. Nguyen,444.0,25684.0,0.9864864864864865,1.3086746612677154,good,444,25684,16,3.6036036036036037,428,231,52.02702702702703,100,22.52252252252252,4389.0,17.08845974147329,17.0,3.8288288288288284,86.0,19.36936936936937,6.0,2.0,8.0,1.8018018018018018
61,5,"Lai, Jihsheng",Electrical & Electronic Engineering,journal_heavy,Virginia Polytechnic Institute and State University,502,26173,73,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
62,5,"Newman, Roger H.",Forestry,journal_heavy,SCION,138,5777,45,True,https://openalex.org/A5079349820,Roger H. Newman,202.0,10103.0,0.6831683168316832,0.571810353360388,good,202,10103,15,7.425742574257425,187,13,6.435643564356436,54,26.732673267326735,2055.0,20.34049292289419,18.0,8.91089108910891,20.0,9.900990099009901,0.0,0.0,0.0,0.0
63,5,"Adams, Ralph N.",Neurology & Neurosurgery,journal_heavy,University of Kansas,186,7428,40,True,https://openalex.org/A5103466120,Ralph N. Adams,161.0,11694.0,1.15527950310559,0.6351975371985633,good,161,11694,5,3.1055900621118013,156,5,3.1055900621118013,70,43.47826086956522,5329.0,45.570377971609375,9.0,5.590062111801243,3.0,1.8633540372670807,0.0,0.0,0.0,0.0
64,5,"Reese, Thomas S.",Neurology & Neurosurgery,journal_heavy,Vanderbilt University Medical Center,270,13406,54,True,https://openalex.org/A5048013357,Thomas S. Reese,355.0,29630.0,0.7605633802816901,0.4524468444144448,good,355,29630,10,2.8169014084507045,345,176,49.57746478873239,70,19.718309859154928,7182.0,24.238947013162335,41.0,11.549295774647888,27.0,7.605633802816901,9.0,7.0,16.0,4.507042253521127
65,5,"McClelland, David C.",Social Psychology,journal_heavy,Harvard University,71,7793,32,True,https://openalex.org/A5102808130,David C. McClelland,329.0,25825.0,0.21580547112462006,0.30176185866408517,good,329,25825,65,19.756838905775076,264,116,35.25835866261398,6,1.82370820668693,310.0,1.2003872216844145,13.0,3.951367781155015,7.0,2.127659574468085,0.0,0.0,0.0,0.0
66,5,"Bays, Harold Edward",Cardiovascular System & Hematology,journal_heavy,University of Louisville School of Medicine,324,24596,73,False,,,,,0.0,,not_found,0,0,0,0.0,0,0,0.0,0,0.0,,,,,,,,,,
67,5,"Betsholtz, Christer A.",Developmental Biology,journal_heavy,Rudbecklaboratoriet,371,50031,92,True,https://openalex.org/A5051005847,Christer Betsholtz,541.0,72831.0,0.6857670979667283,0.6869464925649792,good,541,72831,11,2.033271719038817,530,330,60.998151571164506,92,17.005545286506468,13571.0,18.633548900880122,33.0,6.099815157116451,86.0,15.89648798521257,12.0,1.0,13.0,2.4029574861367835
68,5,"Risau, Werner",Developmental Biology,journal_heavy,Max Planck Institute for Heart and Lung Research - W. G. Kerckhoff Institute,143,34341,81,True,https://openalex.org/A5048090641,Werner Risau,175.0,46738.0,0.8171428571428572,0.7347554452479781,good,175,46738,17,9.714285714285714,158,26,14.857142857142858,52,29.714285714285715,9868.0,21.11344088322136,28.0,16.0,20.0,11.428571428571429,0.0,0.0,0.0,0.0
69,5,"DeLeo, Frank R.",Microbiology,journal_heavy,NIAID Rocky Mountain Laboratories,217,22572,78,True,https://openalex.org/A5062303919,Frank R. DeLeo,282.0,31601.0,0.7695035460992907,0.7142811936331128,good,282,31601,15,5.319148936170213,267,182,64.53900709219859,50,17.73049645390071,5201.0,16.45833992595171,12.0,4.25531914893617,26.0,9.219858156028367,14.0,3.0,17.0,6.028368794326241
70,5,"Price, Paul A.",Biochemistry & Molecular Biology,journal_heavy,Eastern Michigan University,200,13204,69,True,https://openalex.org/A5065198053,Paul A. Price,241.0,20498.0,0.8298755186721992,0.6441604058932578,good,241,20498,8,3.319502074688797,233,111,46.058091286307054,77,31.950207468879665,8160.0,39.808761830422476,22.0,9.12863070539419,24.0,9.95850622406639,1.0,0.0,1.0,0.4149377593360996
71,5,"Neumaier, Arnold",Numerical & Computational Mathematics,journal_heavy,Universität Wien,174,5519,33,True,https://openalex.org/A5055137763,Arnold Neumaier,340.0,14570.0,0.5117647058823529,0.3787920384351407,good,340,14570,88,25.882352941176475,252,83,24.41176470588235,42,12.352941176470589,1700.0,11.667810569663692,7.0,2.0588235294117645,88.0,25.882352941176475,0.0,0.0,0.0,0.0
